time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,6416_c,6416_h,6416_r,6416_s,6417_c,6417_h,6417_r,6417_s,6418_c,6418_h,6418_r,6418_s,6419_c,6419_r,6419_s
2023-06-02 21:40:00,30.0,17.2,32.3,24.8,29.7,26.4,27.3,"[25.5, 27.3]",1.0,24.8,22.0,26.0,1.0,32.0,26.0,26.0,1.0,32.3,26.0,26.0,1.0,25.0,26.0
2023-06-02 21:45:00,30.0,17.2,32.3,24.9,29.73333333333333,26.4,27.3,"[25.5, 27.3]",1.0,24.9,22.0,26.0,1.0,32.0,26.0,26.0,1.0,32.3,26.0,26.0,1.0,25.0,26.0
2023-06-02 21:50:00,30.0,17.2,32.3,24.9,29.73333333333333,26.4,27.3,"[25.5, 27.3]",1.0,24.9,23.0,26.0,1.0,32.0,26.0,26.0,1.0,32.3,26.0,26.0,1.0,25.0,26.0
2023-06-02 21:55:00,30.0,17.2,32.3,24.8,29.7,26.4,27.3,"[25.5, 27.3]",1.0,24.8,23.0,26.0,1.0,32.0,26.0,26.0,1.0,32.3,26.0,26.0,1.0,25.0,26.0
2023-06-02 22:00:00,30.0,17.2,32.3,0.1,19.066666666666663,26.4,27.3,"[25.5, 27.3]",1.0,24.8,23.0,26.0,1.0,0.1,26.0,26.0,1.0,32.3,26.0,26.0,1.0,25.0,26.0
2023-06-02 22:05:00,30.0,17.2,32.3,0.1,19.066666666666663,26.4,27.3,"[25.5, 27.3]",1.0,24.8,23.0,26.0,1.0,0.1,27.0,27.0,1.0,32.3,27.0,27.0,1.0,26.0,27.0
2023-06-02 22:10:00,30.0,17.2,32.3,25.9,30.03333333333333,26.75,27.6,"[25.9, 27.6]",1.0,25.9,24.0,26.0,1.0,31.9,28.0,27.0,1.0,32.3,28.0,27.0,1.0,27.0,27.0
2023-06-02 22:15:00,30.0,17.2,32.5,25.9,30.23333333333333,27.1,27.9,"[26.3, 27.9]",1.0,25.9,24.0,27.0,1.0,32.3,28.0,27.0,1.0,32.5,28.0,27.0,1.0,27.0,27.0
2023-06-02 22:20:00,30.0,17.2,32.8,26.8,30.73333333333333,27.3,28.1,"[26.5, 28.1]",1.0,26.8,24.0,27.0,1.0,32.6,28.0,27.0,1.0,32.8,28.0,27.0,1.0,27.0,27.0
2023-06-02 22:25:00,30.0,17.2,33.0,27.0,30.866666666666664,27.5,28.3,"[26.7, 28.3]",1.0,27.0,25.0,27.0,1.0,32.6,28.0,27.0,1.0,33.0,27.0,27.0,1.0,27.0,27.0
2023-06-02 22:30:00,30.0,17.2,33.2,26.9,31.100000000000005,27.6,28.4,"[26.8, 28.4]",1.0,26.9,25.0,27.0,1.0,33.2,29.0,27.0,1.0,33.2,28.0,27.0,1.0,27.0,27.0
2023-06-02 22:35:00,30.0,17.2,33.2,26.5,30.96666666666667,27.65,28.5,"[26.8, 28.5]",1.0,26.5,25.0,27.0,1.0,33.2,28.0,25.0,1.0,33.2,28.0,27.0,1.0,26.0,25.0
2023-06-02 22:40:00,30.0,17.2,33.5,25.7,30.9,27.4,28.2,"[26.6, 28.2]",1.0,25.7,25.0,25.0,1.0,33.5,27.0,25.0,1.0,33.5,25.0,24.0,1.0,24.0,25.0
2023-06-02 22:45:00,29.9,17.2,33.6,25.4,30.8,27.05,27.9,"[26.2, 27.9]",1.0,25.4,25.0,25.0,1.0,33.6,27.0,25.0,1.0,33.4,26.0,24.0,1.0,26.0,25.0
2023-06-02 22:50:00,29.9,17.2,33.6,25.4,30.8,26.950000000000003,27.8,"[26.1, 27.8]",1.0,25.4,25.0,25.0,1.0,33.6,27.0,25.0,1.0,33.4,26.0,24.0,1.0,26.0,25.0
2023-06-02 22:55:00,29.9,17.2,33.3,25.4,30.633333333333336,26.9,27.8,"[26.0, 27.8]",1.0,25.4,25.0,25.0,1.0,33.2,26.0,25.0,1.0,33.3,26.0,24.0,1.0,26.0,25.0
2023-06-02 23:00:00,29.9,17.2,33.2,25.4,30.566666666666663,26.8,27.7,"[25.9, 27.7]",1.0,25.4,25.0,25.0,1.0,33.2,27.0,25.0,1.0,33.1,26.0,24.0,1.0,26.0,25.0
2023-06-02 23:05:00,29.9,17.2,33.1,25.3,30.433333333333337,26.8,27.7,"[25.9, 27.7]",1.0,25.3,23.0,24.0,1.0,32.9,26.0,25.0,1.0,33.1,26.0,24.0,1.0,26.0,25.0
2023-06-02 23:10:00,29.9,17.2,33.0,25.2,30.366666666666664,26.700000000000003,27.6,"[25.8, 27.6]",1.0,25.2,21.0,24.0,1.0,32.9,26.0,25.0,1.0,33.0,25.0,24.0,1.0,24.0,25.0
2023-06-02 23:15:00,29.9,17.2,32.9,25.2,30.26666666666667,26.55,27.4,"[25.7, 27.4]",1.0,25.2,19.0,24.0,1.0,32.7,26.0,24.0,1.0,32.9,24.0,24.0,1.0,23.0,24.0
2023-06-02 23:20:00,29.9,17.2,32.7,24.5,29.96666666666667,26.35,27.2,"[25.5, 27.2]",1.0,24.5,19.0,24.0,1.0,32.7,26.0,24.0,1.0,32.7,25.0,24.0,1.0,25.0,24.0
2023-06-02 23:25:00,29.9,17.2,32.7,24.1,29.73333333333333,26.4,27.3,"[25.5, 27.3]",1.0,24.1,20.0,24.0,1.0,32.4,26.0,24.0,1.0,32.7,26.0,24.0,1.0,25.0,24.0
2023-06-02 23:30:00,29.9,17.2,32.5,24.2,29.7,26.450000000000003,27.3,"[25.6, 27.3]",1.0,24.2,20.0,24.0,1.0,32.4,26.0,24.0,1.0,32.5,26.0,24.0,1.0,25.0,24.0
2023-06-02 23:35:00,29.9,17.2,32.4,24.5,29.73333333333333,26.450000000000003,27.3,"[25.6, 27.3]",1.0,24.5,21.0,25.0,1.0,32.3,26.0,25.0,1.0,32.4,26.0,25.0,1.0,25.0,24.0
2023-06-02 23:40:00,29.9,17.2,32.3,24.6,29.7,26.450000000000003,27.3,"[25.6, 27.3]",1.0,24.6,21.0,25.0,1.0,32.2,26.0,25.0,1.0,32.3,26.0,25.0,1.0,25.0,25.0
2023-06-02 23:45:00,29.9,17.2,32.3,24.7,29.73333333333333,26.45,27.4,"[25.5, 27.4]",1.0,24.7,21.0,25.0,1.0,32.2,26.0,25.0,1.0,32.3,26.0,25.0,1.0,25.0,25.0
2023-06-02 23:50:00,29.9,17.2,32.2,24.6,29.633333333333336,26.4,27.3,"[25.5, 27.3]",1.0,24.6,22.0,25.0,1.0,32.1,26.0,25.0,1.0,32.2,26.0,25.0,1.0,25.0,25.0
2023-06-02 23:55:00,29.9,17.2,32.2,24.6,29.633333333333336,26.4,27.3,"[25.5, 27.3]",1.0,24.6,22.0,25.0,1.0,32.1,26.0,25.0,1.0,32.2,26.0,25.0,1.0,25.0,25.0
2023-06-03 00:00:00,29.9,17.2,32.2,24.6,29.633333333333336,26.4,27.3,"[25.5, 27.3]",1.0,24.6,22.0,25.0,1.0,32.1,26.0,25.0,1.0,32.2,26.0,25.0,1.0,25.0,25.0
2023-06-03 00:05:00,29.9,17.2,32.2,24.5,29.566666666666663,26.35,27.3,"[25.4, 27.3]",1.0,24.5,22.0,25.0,1.0,32.0,26.0,26.0,1.0,32.2,26.0,25.0,1.0,25.0,26.0
2023-06-03 00:10:00,29.9,17.2,32.2,24.5,29.566666666666663,26.3,27.2,"[25.4, 27.2]",1.0,24.5,22.0,26.0,1.0,32.0,26.0,26.0,1.0,32.2,26.0,26.0,1.0,25.0,26.0
2023-06-03 00:15:00,29.9,17.2,32.1,24.5,29.53333333333333,26.3,27.2,"[25.4, 27.2]",1.0,24.5,22.0,26.0,1.0,32.0,26.0,26.0,1.0,32.1,26.0,26.0,1.0,25.0,26.0
2023-06-03 00:30:00,29.9,17.2,32.1,24.4,29.433333333333337,26.3,27.2,"[25.4, 27.2]",1.0,24.4,23.0,26.0,1.0,31.8,26.0,26.0,1.0,32.1,26.0,26.0,1.0,25.0,26.0
2023-06-03 00:35:00,29.9,17.2,32.1,24.5,29.46666666666667,26.3,27.2,"[25.4, 27.2]",1.0,24.5,23.0,27.0,1.0,31.8,26.0,27.0,1.0,32.1,26.0,27.0,1.0,25.0,26.0
2023-06-03 00:40:00,29.9,17.2,32.1,25.4,29.76666666666667,26.5,27.3,"[25.7, 27.3]",1.0,25.4,23.0,27.0,1.0,31.8,27.0,27.0,1.0,32.1,27.0,27.0,1.0,26.0,27.0
2023-06-03 00:45:00,29.8,17.2,32.1,25.4,29.866666666666664,26.9,27.7,"[26.1, 27.7]",1.0,25.4,24.0,27.0,1.0,32.1,28.0,27.0,1.0,32.1,28.0,27.0,1.0,27.0,27.0
2023-06-03 00:50:00,29.8,17.2,32.5,27.3,30.633333333333336,27.1,27.9,"[26.3, 27.9]",1.0,27.3,24.0,27.0,1.0,32.1,28.0,27.0,1.0,32.5,29.0,27.0,1.0,27.0,27.0
2023-06-03 00:55:00,29.8,17.2,32.8,27.3,30.966666666666665,27.4,28.2,"[26.6, 28.2]",1.0,27.3,24.0,27.0,1.0,32.8,28.0,27.0,1.0,32.8,27.0,27.0,1.0,27.0,27.0
2023-06-03 01:00:00,29.8,17.2,33.0,26.9,30.96666666666667,27.5,28.3,"[26.7, 28.3]",1.0,26.9,25.0,27.0,1.0,33.0,28.0,27.0,1.0,33.0,27.0,27.0,1.0,27.0,27.0
2023-06-03 01:05:00,29.8,17.2,33.0,26.9,30.96666666666667,27.55,28.4,"[26.7, 28.4]",1.0,26.9,25.0,25.0,1.0,33.0,28.0,25.0,1.0,33.0,27.0,25.0,1.0,27.0,25.0
2023-06-03 01:10:00,29.8,17.2,33.5,25.8,30.83333333333333,27.35,28.2,"[26.5, 28.2]",1.0,25.8,25.0,25.0,1.0,33.5,27.0,25.0,1.0,33.2,25.0,25.0,1.0,25.0,25.0
2023-06-03 01:15:00,29.8,17.2,33.5,25.4,30.73333333333333,27.05,27.9,"[26.2, 27.9]",1.0,25.4,25.0,25.0,1.0,33.5,27.0,25.0,1.0,33.3,26.0,25.0,1.0,26.0,25.0
2023-06-03 01:20:00,29.8,17.2,33.5,25.2,30.633333333333336,26.9,27.8,"[26.0, 27.8]",1.0,25.2,25.0,25.0,1.0,33.5,26.0,25.0,1.0,33.2,26.0,25.0,1.0,26.0,25.0
2023-06-03 01:25:00,29.8,17.2,33.2,25.2,30.53333333333333,26.85,27.8,"[25.9, 27.8]",1.0,25.2,25.0,25.0,1.0,33.2,26.0,25.0,1.0,33.2,26.0,25.0,1.0,26.0,25.0
2023-06-03 01:30:00,29.8,17.2,33.2,25.0,30.4,26.75,27.7,"[25.8, 27.7]",1.0,25.0,25.0,25.0,1.0,33.2,26.0,25.0,1.0,33.0,26.0,25.0,1.0,26.0,25.0
2023-06-03 01:35:00,29.8,17.2,32.9,25.0,30.266666666666666,26.700000000000003,27.6,"[25.8, 27.6]",1.0,25.0,25.0,24.0,1.0,32.9,26.0,24.0,1.0,32.9,26.0,24.0,1.0,26.0,24.0
2023-06-03 01:40:00,29.8,17.2,32.9,24.9,30.2,26.6,27.5,"[25.7, 27.5]",1.0,24.9,21.0,24.0,1.0,32.9,26.0,24.0,1.0,32.8,26.0,24.0,1.0,25.0,24.0
2023-06-03 01:45:00,29.8,17.2,32.7,24.8,30.03333333333333,26.55,27.5,"[25.6, 27.5]",1.0,24.8,20.0,24.0,1.0,32.6,26.0,24.0,1.0,32.7,26.0,24.0,1.0,25.0,24.0
2023-06-03 01:50:00,29.8,17.2,32.7,24.8,30.03333333333333,26.55,27.5,"[25.6, 27.5]",1.0,24.8,20.0,24.0,1.0,32.6,26.0,24.0,1.0,32.7,26.0,24.0,1.0,25.0,24.0
2023-06-03 01:55:00,29.8,17.2,32.6,24.7,29.933333333333337,26.5,27.4,"[25.6, 27.4]",1.0,24.7,20.0,24.0,1.0,32.5,26.0,24.0,1.0,32.6,26.0,24.0,1.0,25.0,24.0
2023-06-03 02:00:00,29.8,17.2,32.5,24.7,29.83333333333333,26.5,27.4,"[25.6, 27.4]",1.0,24.7,20.0,24.0,1.0,32.3,26.0,24.0,1.0,32.5,26.0,24.0,1.0,25.0,24.0
2023-06-03 02:05:00,29.7,17.2,32.5,24.6,29.76666666666667,26.450000000000003,27.3,"[25.6, 27.3]",1.0,24.6,21.0,24.0,1.0,32.2,26.0,24.0,1.0,32.5,26.0,24.0,1.0,25.0,24.0
2023-06-03 02:10:00,29.7,17.2,32.5,24.6,29.76666666666667,26.4,27.3,"[25.5, 27.3]",1.0,24.6,21.0,24.0,1.0,32.2,26.0,24.0,1.0,32.5,26.0,24.0,1.0,25.0,24.0
2023-06-03 02:15:00,29.7,,32.4,24.6,29.7,26.4,27.3,"[25.5, 27.3]",1.0,24.6,21.0,25.0,1.0,32.1,26.0,25.0,1.0,32.4,26.0,25.0,1.0,25.0,25.0
2023-06-03 02:20:00,29.8,17.2,32.3,24.5,29.633333333333336,26.4,27.3,"[25.5, 27.3]",1.0,24.5,22.0,25.0,1.0,32.1,26.0,25.0,1.0,32.3,26.0,25.0,1.0,25.0,25.0
2023-06-03 02:25:00,29.7,17.2,32.3,24.5,29.6,26.35,27.3,"[25.4, 27.3]",1.0,24.5,22.0,25.0,1.0,32.0,26.0,25.0,1.0,32.3,26.0,25.0,1.0,25.0,25.0
2023-06-03 02:30:00,29.7,17.2,32.2,24.5,29.566666666666663,26.3,27.2,"[25.4, 27.2]",1.0,24.5,22.0,25.0,1.0,32.0,26.0,25.0,1.0,32.2,26.0,25.0,1.0,25.0,25.0
2023-06-03 02:35:00,29.7,17.2,32.2,24.5,29.566666666666663,26.3,27.2,"[25.4, 27.2]",1.0,24.5,22.0,25.0,1.0,32.0,26.0,25.0,1.0,32.2,26.0,25.0,1.0,25.0,25.0
2023-06-03 02:40:00,29.7,17.2,32.2,24.4,29.5,26.3,27.2,"[25.4, 27.2]",1.0,24.4,22.0,26.0,1.0,31.9,26.0,26.0,1.0,32.2,26.0,25.0,1.0,25.0,26.0
2023-06-03 02:45:00,29.7,17.2,32.2,24.4,29.5,26.3,27.2,"[25.4, 27.2]",1.0,24.4,22.0,26.0,1.0,31.9,26.0,26.0,1.0,32.2,26.0,25.0,1.0,25.0,26.0
2023-06-03 02:50:00,29.7,17.2,32.1,24.4,29.433333333333337,26.25,27.1,"[25.4, 27.1]",1.0,24.4,22.0,26.0,1.0,31.8,26.0,26.0,1.0,32.1,26.0,25.0,1.0,25.0,26.0
2023-06-03 02:55:00,29.7,17.2,32.1,24.4,29.433333333333337,26.25,27.2,"[25.3, 27.2]",1.0,24.4,23.0,26.0,1.0,31.8,26.0,26.0,1.0,32.1,26.0,25.0,1.0,25.0,26.0
2023-06-03 03:00:00,29.7,17.2,32.1,24.4,29.433333333333337,26.200000000000003,27.1,"[25.3, 27.1]",1.0,24.4,23.0,26.0,1.0,31.8,25.0,26.0,1.0,32.1,25.0,25.0,1.0,25.0,26.0
2023-06-03 03:05:00,29.7,17.2,32.1,24.3,29.4,26.200000000000003,27.1,"[25.3, 27.1]",1.0,24.3,23.0,26.0,1.0,31.8,26.0,26.0,1.0,32.1,26.0,25.0,1.0,25.0,26.0
2023-06-03 03:10:00,29.7,17.2,32.0,24.4,29.4,26.4,27.2,"[25.6, 27.2]",1.0,24.4,23.0,27.0,1.0,31.8,27.0,27.0,1.0,32.0,26.0,26.0,1.0,26.0,27.0
2023-06-03 03:15:00,29.7,17.2,32.0,24.5,29.433333333333334,26.7,27.4,"[26.0, 27.4]",1.0,24.5,24.0,27.0,1.0,31.8,27.0,27.0,1.0,32.0,26.0,26.0,1.0,26.0,27.0
2023-06-03 03:20:00,29.7,17.2,32.2,24.7,29.633333333333336,26.95,27.7,"[26.2, 27.7]",1.0,24.7,24.0,27.0,1.0,32.0,27.0,27.0,1.0,32.2,26.0,26.0,1.0,26.0,27.0
2023-06-03 03:25:00,29.7,17.2,32.3,25.0,29.866666666666664,27.1,27.9,"[26.3, 27.9]",1.0,25.0,24.0,27.0,1.0,32.3,28.0,27.0,1.0,32.3,27.0,26.0,1.0,26.0,27.0
2023-06-03 03:30:00,29.7,17.2,32.5,25.2,30.0,27.2,28.0,"[26.4, 28.0]",1.0,25.2,24.0,27.0,1.0,32.5,28.0,27.0,1.0,32.3,27.0,26.0,1.0,26.0,27.0
2023-06-03 03:35:00,29.7,17.2,33.1,25.4,30.33333333333333,27.3,28.1,"[26.5, 28.1]",1.0,25.4,25.0,26.0,1.0,33.1,28.0,27.0,1.0,32.5,27.0,24.0,1.0,27.0,26.0
2023-06-03 03:40:00,29.6,17.2,33.1,25.6,30.5,27.4,28.2,"[26.6, 28.2]",1.0,25.6,25.0,26.0,1.0,33.1,28.0,27.0,1.0,32.8,27.0,24.0,1.0,27.0,26.0
2023-06-03 03:45:00,29.6,17.2,33.5,25.7,30.666666666666668,27.5,28.3,"[26.7, 28.3]",1.0,25.7,25.0,26.0,1.0,33.5,28.0,27.0,1.0,32.8,27.0,24.0,1.0,27.0,26.0
2023-06-03 03:50:00,29.6,17.2,33.7,26.0,30.866666666666664,27.6,28.4,"[26.8, 28.4]",1.0,26.0,25.0,26.0,1.0,33.7,28.0,27.0,1.0,32.9,27.0,24.0,1.0,27.0,26.0
2023-06-03 03:55:00,29.6,17.2,33.8,26.1,31.03333333333333,27.65,28.5,"[26.8, 28.5]",1.0,26.1,26.0,26.0,1.0,33.8,28.0,27.0,1.0,33.2,27.0,24.0,1.0,27.0,26.0
2023-06-03 04:00:00,29.6,17.2,33.8,26.1,31.066666666666663,27.700000000000003,28.6,"[26.8, 28.6]",1.0,26.1,26.0,26.0,1.0,33.8,28.0,27.0,1.0,33.3,27.0,24.0,1.0,27.0,26.0
2023-06-03 04:05:00,29.6,17.2,33.9,26.0,31.1,27.6,28.5,"[26.7, 28.5]",1.0,26.0,24.0,24.0,1.0,33.9,27.0,27.0,1.0,33.4,25.0,24.0,1.0,25.0,24.0
2023-06-03 04:10:00,29.6,,33.8,26.0,31.066666666666663,27.1,27.9,"[26.3, 27.9]",1.0,26.0,20.0,24.0,1.0,33.8,26.0,25.0,1.0,33.4,24.0,24.0,1.0,24.0,24.0
2023-06-03 04:15:00,29.6,17.2,33.8,25.0,30.633333333333336,26.7,27.5,"[25.9, 27.5]",1.0,25.0,19.0,24.0,1.0,33.8,26.0,25.0,1.0,33.1,24.0,24.0,1.0,23.0,24.0
2023-06-03 04:20:00,29.6,17.2,33.3,24.1,30.1,26.5,27.3,"[25.7, 27.3]",1.0,24.1,19.0,24.0,1.0,33.3,26.0,25.0,1.0,32.9,25.0,24.0,1.0,25.0,24.0
2023-06-03 04:25:00,29.6,17.2,33.2,23.8,29.933333333333334,26.5,27.3,"[25.7, 27.3]",1.0,23.8,19.0,24.0,1.0,33.2,26.0,25.0,1.0,32.8,25.0,24.0,1.0,25.0,24.0
2023-06-03 04:30:00,29.6,17.2,32.8,24.2,29.83333333333333,26.5,27.3,"[25.7, 27.3]",1.0,24.2,20.0,24.0,1.0,32.8,26.0,25.0,1.0,32.5,26.0,24.0,1.0,25.0,24.0
2023-06-03 04:35:00,29.6,17.2,32.6,24.2,29.73333333333333,26.450000000000003,27.3,"[25.6, 27.3]",1.0,24.2,20.0,25.0,1.0,32.6,26.0,25.0,1.0,32.4,26.0,24.0,1.0,25.0,24.0
2023-06-03 04:40:00,29.6,17.2,32.6,24.3,29.73333333333333,26.450000000000003,27.3,"[25.6, 27.3]",1.0,24.3,21.0,25.0,1.0,32.6,26.0,26.0,1.0,32.3,26.0,25.0,1.0,25.0,25.0
2023-06-03 04:45:00,29.6,17.2,32.4,24.4,29.666666666666668,26.450000000000003,27.3,"[25.6, 27.3]",1.0,24.4,21.0,25.0,1.0,32.4,26.0,26.0,1.0,32.2,26.0,25.0,1.0,25.0,25.0
2023-06-03 04:50:00,29.6,17.2,32.3,24.4,29.633333333333336,26.4,27.3,"[25.5, 27.3]",1.0,24.4,21.0,25.0,1.0,32.3,26.0,26.0,1.0,32.2,26.0,25.0,1.0,25.0,25.0
2023-06-03 04:55:00,29.6,17.2,32.2,24.4,29.600000000000005,26.35,27.2,"[25.5, 27.2]",1.0,24.4,22.0,25.0,1.0,32.2,26.0,26.0,1.0,32.2,26.0,25.0,1.0,25.0,25.0
2023-06-03 05:00:00,29.6,17.2,32.1,24.4,29.53333333333333,26.35,27.2,"[25.5, 27.2]",1.0,24.4,22.0,25.0,1.0,32.1,26.0,26.0,1.0,32.1,25.0,25.0,1.0,25.0,25.0
2023-06-03 05:05:00,29.6,17.2,32.1,24.4,29.5,26.35,27.2,"[25.5, 27.2]",1.0,24.4,22.0,25.0,1.0,32.1,26.0,26.0,1.0,32.0,26.0,26.0,1.0,25.0,26.0
2023-06-03 05:10:00,29.6,17.2,32.1,24.4,29.53333333333333,26.6,27.4,"[25.8, 27.4]",1.0,24.4,22.0,26.0,1.0,32.1,27.0,27.0,1.0,32.1,26.0,26.0,1.0,26.0,26.0
2023-06-03 05:15:00,29.6,17.2,32.3,24.6,29.7,26.85,27.6,"[26.1, 27.6]",1.0,24.6,23.0,26.0,1.0,32.3,27.0,27.0,1.0,32.2,26.0,26.0,1.0,26.0,26.0
2023-06-03 05:20:00,29.5,17.2,32.5,24.9,29.899999999999995,27.0,27.7,"[26.3, 27.7]",1.0,24.9,23.0,26.0,1.0,32.5,27.0,27.0,1.0,32.3,26.0,26.0,1.0,26.0,26.0
2023-06-03 05:25:00,29.5,17.2,32.7,25.2,30.066666666666663,27.15,27.9,"[26.4, 27.9]",1.0,25.2,24.0,26.0,1.0,32.7,28.0,27.0,1.0,32.3,27.0,26.0,1.0,26.0,26.0
2023-06-03 05:30:00,29.5,17.2,33.0,25.2,30.23333333333333,27.3,28.1,"[26.5, 28.1]",1.0,25.2,24.0,26.0,1.0,33.0,28.0,27.0,1.0,32.5,27.0,26.0,1.0,26.0,26.0
2023-06-03 05:35:00,29.6,17.2,33.2,25.5,30.4,27.4,28.2,"[26.6, 28.2]",1.0,25.5,24.0,25.0,1.0,33.2,28.0,26.0,1.0,32.5,27.0,25.0,1.0,27.0,25.0
2023-06-03 05:40:00,29.5,17.2,33.2,25.4,30.4,27.25,28.1,"[26.4, 28.1]",1.0,25.4,24.0,25.0,1.0,33.2,27.0,26.0,1.0,32.6,26.0,25.0,1.0,26.0,25.0
2023-06-03 05:45:00,29.5,17.2,33.3,25.4,30.46666666666667,27.05,27.9,"[26.2, 27.9]",1.0,25.4,24.0,25.0,1.0,33.3,26.0,26.0,1.0,32.7,26.0,25.0,1.0,26.0,25.0
2023-06-03 05:50:00,29.5,17.2,33.2,25.0,30.3,26.85,27.7,"[26.0, 27.7]",1.0,25.0,24.0,25.0,1.0,33.2,26.0,26.0,1.0,32.7,26.0,25.0,1.0,26.0,25.0
2023-06-03 05:55:00,29.5,17.2,33.0,24.9,30.2,26.75,27.6,"[25.9, 27.6]",1.0,24.9,24.0,25.0,1.0,33.0,26.0,26.0,1.0,32.7,26.0,25.0,1.0,26.0,25.0
2023-06-03 06:00:00,29.5,17.2,32.8,24.8,30.1,26.700000000000003,27.6,"[25.8, 27.6]",1.0,24.8,24.0,25.0,1.0,32.8,26.0,26.0,1.0,32.7,26.0,25.0,1.0,25.0,25.0
2023-06-03 06:05:00,29.5,17.2,32.8,24.7,30.03333333333333,26.65,27.5,"[25.8, 27.5]",1.0,24.7,24.0,25.0,1.0,32.8,27.0,26.0,1.0,32.6,26.0,25.0,1.0,25.0,25.0
2023-06-03 06:10:00,29.5,17.2,32.7,24.8,30.0,26.85,27.6,"[26.1, 27.6]",1.0,24.8,24.0,26.0,1.0,32.7,27.0,27.0,1.0,32.5,26.0,26.0,1.0,26.0,26.0
2023-06-03 06:15:00,29.5,17.2,32.7,24.8,30.03333333333333,27.15,27.9,"[26.4, 27.9]",1.0,24.8,25.0,26.0,1.0,32.7,28.0,27.0,1.0,32.6,26.0,26.0,1.0,26.0,26.0
2023-06-03 06:20:00,29.5,17.2,32.9,25.3,30.26666666666667,27.25,28.0,"[26.5, 28.0]",1.0,25.3,25.0,26.0,1.0,32.9,28.0,27.0,1.0,32.6,27.0,26.0,1.0,26.0,26.0
2023-06-03 06:25:00,29.5,17.2,33.0,25.5,30.366666666666664,27.4,28.2,"[26.6, 28.2]",1.0,25.5,25.0,26.0,1.0,33.0,28.0,27.0,1.0,32.6,27.0,26.0,1.0,27.0,26.0
2023-06-03 06:30:00,29.5,17.2,33.1,25.5,30.433333333333337,27.5,28.3,"[26.7, 28.3]",1.0,25.5,25.0,26.0,1.0,33.1,28.0,27.0,1.0,32.7,27.0,26.0,1.0,27.0,26.0
2023-06-03 06:35:00,29.5,17.2,33.3,25.7,30.633333333333336,27.6,28.4,"[26.8, 28.4]",1.0,25.7,25.0,24.0,1.0,33.3,28.0,25.0,1.0,32.9,26.0,24.0,1.0,26.0,24.0
2023-06-03 06:40:00,29.5,17.2,33.5,24.9,30.433333333333334,27.2,28.0,"[26.4, 28.0]",1.0,24.9,21.0,24.0,1.0,33.5,26.0,25.0,1.0,32.9,24.0,24.0,1.0,24.0,24.0
2023-06-03 06:45:00,29.5,17.2,33.4,24.9,30.399999999999995,26.75,27.5,"[26.0, 27.5]",1.0,24.9,19.0,24.0,1.0,33.4,26.0,25.0,1.0,32.9,25.0,24.0,1.0,24.0,24.0
2023-06-03 06:50:00,29.5,17.2,33.2,24.0,29.96666666666667,26.6,27.4,"[25.8, 27.4]",1.0,24.0,19.0,24.0,1.0,33.2,26.0,25.0,1.0,32.7,25.0,24.0,1.0,25.0,24.0
2023-06-03 06:55:00,29.5,17.2,33.2,24.1,29.933333333333337,26.6,27.4,"[25.8, 27.4]",1.0,24.1,19.0,24.0,1.0,33.2,26.0,25.0,1.0,32.5,25.0,24.0,1.0,25.0,24.0
2023-06-03 07:00:00,29.5,17.2,32.8,24.1,29.766666666666666,26.5,27.3,"[25.7, 27.3]",1.0,24.1,20.0,24.0,1.0,32.8,26.0,25.0,1.0,32.4,25.0,24.0,1.0,25.0,24.0
2023-06-03 07:05:00,29.5,15.6,32.8,24.2,29.8,26.450000000000003,27.3,"[25.6, 27.3]",1.0,24.2,20.0,24.0,1.0,32.8,26.0,25.0,1.0,32.4,26.0,24.0,1.0,25.0,24.0
2023-06-03 07:10:00,29.5,17.2,32.8,24.2,29.73333333333333,26.450000000000003,27.3,"[25.6, 27.3]",1.0,24.2,21.0,25.0,1.0,32.8,26.0,26.0,1.0,32.2,26.0,25.0,1.0,25.0,25.0
2023-06-03 07:15:00,29.5,17.2,32.3,24.4,29.633333333333336,26.450000000000003,27.3,"[25.6, 27.3]",1.0,24.4,21.0,25.0,1.0,32.3,26.0,26.0,1.0,32.2,26.0,25.0,1.0,25.0,25.0
2023-06-03 07:20:00,29.5,17.2,32.3,24.4,29.633333333333336,26.4,27.3,"[25.5, 27.3]",1.0,24.4,21.0,25.0,1.0,32.3,26.0,26.0,1.0,32.2,25.0,25.0,1.0,25.0,25.0
2023-06-03 07:25:00,29.5,17.2,32.2,24.4,29.566666666666663,26.4,27.3,"[25.5, 27.3]",1.0,24.4,21.0,25.0,1.0,32.2,26.0,26.0,1.0,32.1,25.0,25.0,1.0,25.0,25.0
2023-06-03 07:30:00,29.5,17.2,32.1,24.3,29.46666666666667,26.35,27.2,"[25.5, 27.2]",1.0,24.3,22.0,25.0,1.0,32.1,26.0,26.0,1.0,32.0,25.0,25.0,1.0,25.0,25.0
2023-06-03 07:35:00,29.5,17.2,32.0,24.3,29.433333333333334,26.35,27.2,"[25.5, 27.2]",1.0,24.3,22.0,26.0,1.0,32.0,26.0,27.0,1.0,32.0,25.0,26.0,1.0,25.0,26.0
2023-06-03 07:40:00,29.5,17.2,32.0,24.4,29.46666666666667,26.6,27.4,"[25.8, 27.4]",1.0,24.4,22.0,26.0,1.0,32.0,27.0,27.0,1.0,32.0,26.0,26.0,1.0,25.0,26.0
