time,outdoor_t,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,1510225_c,1510225_h,1510225_r,1510225_s,1510226_c,1510226_h,1510226_r,1510226_s,1510227_c,1510227_h,1510227_r,1510227_s
2023-06-03 08:15:00,28.1,31.0,22.3,26.5,25.275,25.9,"[25.2, 25.0, 25.9, 25.0]",1.0,31.0,25.4,25.0,1.0,22.3,26.8,23.0,1.0,26.2,26.8,26.0
2023-06-03 08:20:00,28.1,30.9,22.3,26.46666666666667,25.275,26.2,"[25.0, 24.9, 26.2, 25.0]",1.0,30.9,25.2,25.0,1.0,22.3,26.8,23.0,1.0,26.2,26.7,26.0
2023-06-03 08:25:00,28.1,30.4,22.3,26.366666666666664,25.3,26.4,"[24.9, 24.9, 26.4, 25.0]",1.0,30.4,25.4,25.0,1.0,22.3,26.8,23.0,1.0,26.4,26.8,26.0
2023-06-03 08:30:00,28.1,30.0,22.3,26.266666666666666,25.525,26.5,"[24.9, 25.5, 26.5, 25.2]",1.0,30.0,25.7,25.0,1.0,22.3,27.0,23.0,1.0,26.5,27.0,26.0
2023-06-03 08:35:00,28.1,30.2,22.4,26.399999999999995,25.5,26.6,"[24.9, 25.3, 26.6, 25.2]",1.0,30.2,25.4,25.0,1.0,22.4,27.0,23.0,1.0,26.6,26.8,26.0
2023-06-03 08:40:00,28.1,30.0,22.3,26.33333333333333,25.4,26.6,"[24.8, 25.1, 26.6, 25.1]",1.0,30.0,25.2,25.0,1.0,22.3,26.9,23.0,1.0,26.7,26.7,26.0
2023-06-03 08:45:00,28.1,30.0,22.3,26.33333333333333,25.375,26.6,"[24.7, 25.1, 26.6, 25.1]",1.0,30.0,25.6,25.0,1.0,22.3,26.9,23.0,1.0,26.7,26.9,26.0
2023-06-03 08:50:00,28.1,29.8,22.3,26.266666666666666,25.575,26.7,"[24.8, 25.6, 26.7, 25.2]",1.0,29.8,25.6,25.0,1.0,22.3,27.0,23.0,1.0,26.7,27.0,26.0
2023-06-03 08:55:00,28.1,30.2,22.4,26.466666666666665,25.5,26.7,"[24.8, 25.4, 26.7, 25.1]",1.0,30.2,25.3,25.0,1.0,22.4,27.0,23.0,1.0,26.8,26.9,26.0
2023-06-03 09:00:00,28.1,30.3,22.4,26.5,25.425,26.7,"[24.7, 25.2, 26.7, 25.1]",1.0,30.3,25.3,25.0,1.0,22.4,27.0,23.0,1.0,26.8,26.8,26.0
2023-06-03 09:05:00,28.1,30.0,22.4,26.4,25.35,26.6,"[24.6, 25.1, 26.6, 25.1]",1.0,30.0,25.6,25.0,1.0,22.4,27.0,23.0,1.0,26.8,26.8,26.0
2023-06-03 09:10:00,28.1,29.8,22.4,26.33333333333333,25.575,26.7,"[24.7, 25.6, 26.7, 25.3]",1.0,29.8,25.6,25.0,1.0,22.4,27.1,23.0,1.0,26.8,27.0,26.0
2023-06-03 09:15:00,28.1,30.1,22.4,26.433333333333334,25.525,26.7,"[24.7, 25.4, 26.7, 25.3]",1.0,30.1,25.4,25.0,1.0,22.4,27.0,23.0,1.0,26.8,26.9,26.0
2023-06-03 09:20:00,28.1,30.2,22.5,26.53333333333333,25.45,26.7,"[24.7, 25.2, 26.7, 25.2]",1.0,30.2,25.1,25.0,1.0,22.5,27.0,23.0,1.0,26.9,26.8,26.0
2023-06-03 09:25:00,28.1,29.9,22.4,26.399999999999995,25.375,26.7,"[24.6, 25.0, 26.7, 25.2]",1.0,29.9,25.0,25.0,1.0,22.4,27.0,23.0,1.0,26.9,26.6,26.0
2023-06-03 09:30:00,28.1,29.7,22.3,26.266666666666666,25.475,26.7,"[24.6, 25.4, 26.7, 25.2]",1.0,29.7,25.9,25.0,1.0,22.3,27.2,23.0,1.0,26.8,26.9,26.0
2023-06-03 09:35:00,28.1,29.8,22.4,26.33333333333333,25.575,26.8,"[24.7, 25.5, 26.8, 25.3]",1.0,29.8,25.4,25.0,1.0,22.4,27.0,23.0,1.0,26.8,26.9,26.0
2023-06-03 09:40:00,28.1,30.2,22.4,26.5,25.5,26.8,"[24.7, 25.3, 26.8, 25.2]",1.0,30.2,25.4,25.0,1.0,22.4,26.9,23.0,1.0,26.9,26.8,26.0
2023-06-03 09:45:00,28.1,30.1,22.4,26.433333333333334,25.4,26.7,"[24.6, 25.1, 26.7, 25.2]",1.0,30.1,25.1,25.0,1.0,22.4,26.9,23.0,1.0,26.8,26.7,26.0
2023-06-03 09:50:00,28.1,29.8,22.3,26.3,25.45,26.7,"[24.6, 25.3, 26.7, 25.2]",1.0,29.8,25.1,25.0,1.0,22.3,27.1,23.0,1.0,26.8,27.1,26.0
2023-06-03 09:55:00,28.1,30.0,22.4,26.433333333333334,25.55,26.8,"[24.6, 25.5, 26.8, 25.3]",1.0,30.0,25.8,25.0,1.0,22.4,27.1,23.0,1.0,26.9,26.9,26.0
2023-06-03 10:00:00,28.1,30.0,22.4,26.433333333333334,25.45,26.8,"[24.6, 25.2, 26.8, 25.2]",1.0,30.0,25.2,25.0,1.0,22.4,27.1,23.0,1.0,26.9,26.8,26.0
2023-06-03 10:05:00,28.1,29.9,22.3,26.366666666666664,25.4,26.7,"[24.5, 25.1, 26.7, 25.3]",1.0,29.9,25.2,25.0,1.0,22.3,27.0,23.0,1.0,26.9,26.8,26.0
2023-06-03 10:10:00,28.1,29.7,22.3,26.3,25.55,26.8,"[24.6, 25.5, 26.8, 25.3]",1.0,29.7,25.7,25.0,1.0,22.3,27.1,23.0,1.0,26.9,27.3,26.0
2023-06-03 10:15:00,28.1,30.0,22.3,26.399999999999995,25.525,26.8,"[24.6, 25.4, 26.8, 25.3]",1.0,30.0,25.3,25.0,1.0,22.3,27.1,23.0,1.0,26.9,26.9,26.0
2023-06-03 10:20:00,28.1,30.1,22.4,26.5,25.45,26.8,"[24.6, 25.2, 26.8, 25.2]",1.0,30.1,25.2,25.0,1.0,22.4,27.1,23.0,1.0,27.0,26.8,26.0
2023-06-03 10:25:00,28.1,29.9,22.3,26.366666666666664,25.55,26.8,"[24.6, 25.4, 26.8, 25.4]",1.0,29.9,25.9,25.0,1.0,22.3,27.1,23.0,1.0,26.9,27.2,26.0
2023-06-03 10:30:00,28.1,29.9,22.3,26.366666666666664,25.55,26.8,"[24.6, 25.5, 26.8, 25.3]",1.0,29.9,25.4,25.0,1.0,22.3,27.0,23.0,1.0,26.9,26.9,26.0
2023-06-03 10:35:00,28.1,30.1,22.5,26.53333333333333,25.55,26.8,"[24.6, 25.5, 26.8, 25.3]",,30.1,,,,22.5,,,,27.0,,
2023-06-03 10:40:00,28.1,30.1,22.5,26.53333333333333,25.675,26.9,"[24.7, 25.9, 26.9, 25.2]",1.0,30.1,26.3,26.0,1.0,22.5,27.1,24.0,1.0,27.0,27.5,27.0
2023-06-03 10:45:00,28.1,30.5,22.6,26.7,25.925,27.0,"[25.0, 26.5, 27.0, 25.2]",1.0,30.5,26.7,26.0,1.0,22.6,27.3,24.0,1.0,27.0,27.8,27.0
2023-06-03 10:50:00,28.1,31.2,22.8,27.03333333333333,26.1,27.1,"[25.2, 26.8, 27.1, 25.3]",1.0,31.2,26.9,26.0,1.0,22.8,27.3,24.0,1.0,27.1,28.0,27.0
2023-06-03 10:55:00,28.1,31.9,23.0,27.366666666666664,26.0,26.9,"[25.4, 26.5, 26.9, 25.2]",1.0,31.9,26.1,25.0,1.0,23.0,27.1,23.0,1.0,27.2,27.4,26.0
2023-06-03 11:00:00,28.1,32.1,23.0,27.433333333333334,25.225,25.4,"[25.3, 25.0, 25.4, 25.2]",1.0,32.1,26.0,25.0,1.0,23.0,27.1,23.0,1.0,27.2,27.3,26.0
2023-06-03 11:05:00,28.1,31.6,22.7,26.633333333333336,24.65,25.2,"[25.2, 24.1, 24.2, 25.1]",1.0,31.6,25.6,25.0,1.0,22.7,26.9,23.0,1.0,25.6,26.9,26.0
2023-06-03 11:10:00,28.1,31.2,22.3,26.366666666666664,24.5,25.2,"[25.2, 24.0, 23.8, 25.0]",1.0,31.2,25.6,25.0,1.0,22.3,26.8,23.0,1.0,25.6,26.9,26.0
2023-06-03 11:15:00,28.1,31.4,22.2,26.3,24.375,25.3,"[25.3, 24.0, 23.4, 24.8]",1.0,31.4,25.5,25.0,1.0,22.2,26.8,23.0,1.0,25.3,27.0,26.0
2023-06-03 11:20:00,28.1,31.7,22.1,26.266666666666666,24.3,25.4,"[25.4, 23.9, 23.2, 24.7]",1.0,31.7,25.4,25.0,1.0,22.1,26.8,23.0,1.0,25.0,26.9,26.0
2023-06-03 11:25:00,28.1,32.0,22.1,26.266666666666666,24.25,25.5,"[25.5, 23.8, 23.0, 24.7]",1.0,32.0,25.4,25.0,1.0,22.1,26.7,23.0,1.0,24.7,26.9,26.0
2023-06-03 11:30:00,28.1,32.2,22.0,26.23333333333333,24.2,25.5,"[25.5, 23.8, 22.9, 24.6]",1.0,32.2,25.4,25.0,1.0,22.0,26.7,23.0,1.0,24.5,26.8,26.0
2023-06-03 11:35:00,28.1,32.4,21.9,26.23333333333333,24.6,25.5,"[25.5, 24.3, 23.9, 24.7]",1.0,32.4,25.3,25.0,1.0,21.9,26.6,23.0,1.0,24.4,26.7,26.0
2023-06-03 11:40:00,28.1,32.3,21.9,26.33333333333333,24.85,25.4,"[25.4, 24.4, 24.9, 24.7]",1.0,32.3,25.0,25.0,1.0,21.9,26.4,23.0,1.0,24.8,26.6,26.0
2023-06-03 11:45:00,28.1,31.7,22.0,26.366666666666664,25.1,25.4,"[25.3, 24.9, 25.4, 24.8]",1.0,31.7,25.6,25.0,1.0,22.0,26.8,23.0,1.0,25.4,26.9,26.0
2023-06-03 11:50:00,28.1,31.3,21.9,26.33333333333333,25.15,25.7,"[25.2, 24.9, 25.7, 24.8]",1.0,31.3,25.1,25.0,1.0,21.9,26.6,23.0,1.0,25.8,26.7,26.0
2023-06-03 11:55:00,28.1,30.9,22.0,26.33333333333333,25.15,25.9,"[25.1, 24.8, 25.9, 24.8]",1.0,30.9,25.1,25.0,1.0,22.0,26.6,23.0,1.0,26.1,26.6,26.0
2023-06-03 12:00:00,28.1,30.6,22.0,26.3,25.35,26.1,"[25.1, 25.3, 26.1, 24.9]",1.0,30.6,25.1,25.0,1.0,22.0,27.0,23.0,1.0,26.3,27.0,26.0
2023-06-03 12:05:00,28.1,30.6,22.1,26.4,25.35,26.2,"[25.0, 25.2, 26.2, 25.0]",,30.6,,,,22.1,,,,26.5,,
2023-06-03 12:10:00,28.1,30.5,22.1,26.366666666666664,25.35,26.3,"[25.0, 25.0, 26.3, 25.1]",1.0,30.5,25.2,25.0,1.0,22.1,26.7,23.0,1.0,26.5,26.7,26.0
2023-06-03 12:15:00,28.1,30.3,22.1,26.33333333333333,25.25,26.3,"[24.8, 24.9, 26.3, 25.0]",1.0,30.3,25.2,25.0,1.0,22.1,26.7,23.0,1.0,26.6,26.6,26.0
2023-06-03 12:20:00,28.1,29.9,22.1,26.2,25.4,26.4,"[24.8, 25.3, 26.4, 25.1]",1.0,29.9,26.0,25.0,1.0,22.1,26.9,23.0,1.0,26.6,27.2,26.0
2023-06-03 12:25:00,28.1,30.1,22.2,26.33333333333333,25.475,26.5,"[24.9, 25.4, 26.5, 25.1]",1.0,30.1,25.5,25.0,1.0,22.2,26.8,23.0,1.0,26.7,26.8,26.0
2023-06-03 12:30:00,28.1,30.4,22.3,26.46666666666667,25.4,26.5,"[24.8, 25.2, 26.5, 25.1]",1.0,30.4,25.3,25.0,1.0,22.3,26.9,23.0,1.0,26.7,26.8,26.0
2023-06-03 12:35:00,28.1,30.2,22.3,26.433333333333334,25.35,26.5,"[24.8, 25.0, 26.5, 25.1]",1.0,30.2,25.3,25.0,1.0,22.3,26.9,23.0,1.0,26.8,26.7,26.0
2023-06-03 12:40:00,28.1,29.9,22.2,26.266666666666666,25.35,26.5,"[24.7, 25.1, 26.5, 25.1]",1.0,29.9,25.6,25.0,1.0,22.2,26.8,23.0,1.0,26.7,26.8,26.0
2023-06-03 12:45:00,28.1,29.8,22.3,26.266666666666666,25.575000000000003,26.6,"[24.8, 25.6, 26.6, 25.3]",1.0,29.8,25.6,25.0,1.0,22.3,26.8,23.0,1.0,26.7,27.0,26.0
2023-06-03 12:50:00,28.1,30.3,22.4,26.5,25.525,26.7,"[24.8, 25.4, 26.7, 25.2]",1.0,30.3,25.4,25.0,1.0,22.4,27.0,23.0,1.0,26.8,26.9,26.0
2023-06-03 12:55:00,28.1,30.3,22.4,26.53333333333333,25.45,26.6,"[24.8, 25.2, 26.6, 25.2]",1.0,30.3,25.2,25.0,1.0,22.4,26.9,23.0,1.0,26.9,26.8,26.0
2023-06-03 13:00:00,28.2,30.1,22.3,26.4,25.35,26.6,"[24.6, 25.0, 26.6, 25.2]",1.0,30.1,25.1,25.0,1.0,22.3,26.9,23.0,1.0,26.8,26.7,26.0
2023-06-03 13:05:00,28.2,29.9,22.2,26.3,25.425,26.6,"[24.6, 25.3, 26.6, 25.2]",1.0,29.9,25.9,26.0,1.0,22.2,26.9,24.0,1.0,26.8,27.2,27.0
2023-06-03 13:10:00,28.1,30.5,22.3,26.566666666666663,25.7,26.7,"[24.8, 26.0, 26.7, 25.3]",1.0,30.5,26.3,26.0,1.0,22.3,27.1,24.0,1.0,26.9,27.4,27.0
2023-06-03 13:15:00,28.1,30.5,22.5,26.633333333333336,25.925,26.9,"[25.1, 26.4, 26.9, 25.3]",1.0,30.5,26.7,26.0,1.0,22.5,27.2,24.0,1.0,26.9,27.8,27.0
2023-06-03 13:20:00,28.1,31.3,22.9,27.100000000000005,26.1,27.0,"[25.3, 26.8, 27.0, 25.3]",1.0,31.3,27.0,26.0,1.0,22.9,27.3,24.0,1.0,27.1,28.0,27.0
2023-06-03 13:25:00,28.1,32.0,22.9,27.366666666666664,26.075,27.1,"[25.4, 26.5, 27.1, 25.3]",1.0,32.0,27.0,26.0,1.0,22.9,27.2,24.0,1.0,27.2,27.5,27.0
2023-06-03 13:30:00,28.1,32.0,22.9,27.366666666666664,25.925,26.9,"[25.4, 26.1, 26.9, 25.3]",1.0,32.0,26.4,25.0,1.0,22.9,27.2,23.0,1.0,27.2,27.6,26.0
2023-06-03 13:35:00,28.1,31.6,22.9,27.2,25.2,25.4,"[25.3, 25.0, 25.4, 25.1]",1.0,31.6,25.2,25.0,1.0,22.9,26.9,23.0,1.0,27.1,26.8,26.0
2023-06-03 13:40:00,28.1,31.3,22.6,26.76666666666667,25.025,25.2,"[25.2, 24.6, 25.1, 25.2]",1.0,31.3,26.0,25.0,1.0,22.6,26.9,23.0,1.0,26.4,27.3,26.0
2023-06-03 13:45:00,28.1,31.0,22.3,26.53333333333333,25.3,25.9,"[25.2, 25.0, 25.9, 25.1]",1.0,31.0,25.4,25.0,1.0,22.3,26.9,23.0,1.0,26.3,26.9,26.0
2023-06-03 13:50:00,28.1,30.9,22.3,26.5,25.35,26.2,"[25.1, 25.0, 26.2, 25.1]",1.0,30.9,25.3,25.0,1.0,22.3,26.9,23.0,1.0,26.3,26.9,26.0
2023-06-03 13:55:00,28.1,30.5,22.3,26.433333333333334,25.325,26.4,"[24.9, 24.9, 26.4, 25.1]",1.0,30.5,25.2,25.0,1.0,22.3,26.9,23.0,1.0,26.5,26.7,26.0
2023-06-03 14:00:00,28.1,30.1,22.2,26.3,25.3,26.4,"[24.8, 24.8, 26.4, 25.2]",1.0,30.1,25.1,25.0,1.0,22.2,26.9,23.0,1.0,26.6,26.6,26.0
2023-06-03 14:05:00,28.1,29.8,22.2,26.2,25.325,26.5,"[24.7, 24.9, 26.5, 25.2]",1.0,29.8,25.5,25.0,1.0,22.2,26.9,23.0,1.0,26.6,26.8,26.0
2023-06-03 14:10:00,28.1,30.1,22.2,26.33333333333333,25.525,26.6,"[24.8, 25.5, 26.6, 25.2]",1.0,30.1,25.6,25.0,1.0,22.2,27.0,23.0,1.0,26.7,26.8,26.0
2023-06-03 14:15:00,28.1,30.1,22.3,26.4,25.475,26.6,"[24.8, 25.4, 26.6, 25.1]",1.0,30.1,25.4,25.0,1.0,22.3,27.0,23.0,1.0,26.8,26.9,26.0
2023-06-03 14:20:00,28.1,30.2,22.4,26.466666666666665,25.425,26.6,"[24.7, 25.2, 26.6, 25.2]",1.0,30.2,25.2,25.0,1.0,22.4,27.0,23.0,1.0,26.8,26.9,26.0
2023-06-03 14:25:00,28.1,30.0,22.3,26.366666666666664,25.35,26.6,"[24.6, 25.0, 26.6, 25.2]",1.0,30.0,25.0,25.0,1.0,22.3,27.0,23.0,1.0,26.8,26.7,26.0
2023-06-03 14:30:00,28.1,29.9,22.3,26.33333333333333,25.5,26.6,"[24.7, 25.4, 26.6, 25.3]",1.0,29.9,25.9,25.0,1.0,22.3,27.1,23.0,1.0,26.8,27.3,26.0
2023-06-03 14:35:00,28.1,29.9,22.4,26.366666666666664,25.55,26.7,"[24.8, 25.5, 26.7, 25.2]",1.0,29.9,25.4,25.0,1.0,22.4,27.1,23.0,1.0,26.8,27.0,26.0
2023-06-03 14:40:00,28.1,30.2,22.4,26.5,25.475,26.7,"[24.7, 25.3, 26.7, 25.2]",1.0,30.2,25.2,25.0,1.0,22.4,27.1,23.0,1.0,26.9,26.8,26.0
2023-06-03 14:45:00,28.1,29.8,22.4,26.366666666666664,25.4,26.7,"[24.6, 25.1, 26.7, 25.2]",1.0,29.8,25.1,25.0,1.0,22.4,27.1,23.0,1.0,26.9,26.8,26.0
2023-06-03 14:50:00,28.1,29.8,22.4,26.366666666666664,25.425,26.7,"[24.6, 25.2, 26.7, 25.2]",1.0,29.8,25.8,25.0,1.0,22.4,27.0,23.0,1.0,26.9,26.9,26.0
2023-06-03 14:55:00,28.1,29.8,22.5,26.399999999999995,25.575,26.8,"[24.7, 25.6, 26.8, 25.2]",1.0,29.8,25.5,25.0,1.0,22.5,27.1,23.0,1.0,26.9,27.0,26.0
2023-06-03 15:00:00,28.1,30.2,22.5,26.53333333333333,25.475,26.8,"[24.7, 25.3, 26.8, 25.1]",1.0,30.2,25.3,25.0,1.0,22.5,27.1,23.0,1.0,26.9,26.9,26.0
2023-06-03 15:05:00,28.1,30.1,22.5,26.5,25.4,26.7,"[24.6, 25.1, 26.7, 25.2]",1.0,30.1,25.1,25.0,1.0,22.5,27.1,23.0,1.0,26.9,26.8,26.0
2023-06-03 15:10:00,28.1,,,,25.35,26.7,"[24.5, 25.0, 26.7, 25.2]",1.0,,25.0,25.0,1.0,,27.0,23.0,1.0,,26.7,26.0
2023-06-03 15:15:00,28.1,29.6,22.3,26.23333333333333,25.5,26.7,"[24.6, 25.4, 26.7, 25.3]",1.0,29.6,25.9,25.0,1.0,22.3,27.2,23.0,1.0,26.8,27.2,26.0
2023-06-03 15:20:00,28.1,29.8,22.4,26.366666666666664,25.575,26.8,"[24.7, 25.6, 26.8, 25.2]",1.0,29.8,25.5,25.0,1.0,22.4,27.1,23.0,1.0,26.9,27.0,26.0
2023-06-03 15:25:00,28.1,30.2,22.5,26.53333333333333,25.475,26.8,"[24.7, 25.3, 26.8, 25.1]",1.0,30.2,25.3,25.0,1.0,22.5,27.2,23.0,1.0,26.9,26.9,26.0
2023-06-03 15:30:00,28.1,30.1,22.4,26.46666666666667,25.4,26.7,"[24.6, 25.1, 26.7, 25.2]",1.0,30.1,25.1,25.0,1.0,22.4,27.1,23.0,1.0,26.9,26.7,26.0
2023-06-03 15:35:00,28.1,29.9,22.4,26.399999999999995,25.375,26.7,"[24.5, 25.1, 26.7, 25.2]",1.0,29.9,25.5,26.0,1.0,22.4,27.1,24.0,1.0,26.9,27.0,27.0
2023-06-03 15:40:00,28.1,29.7,22.3,26.266666666666666,25.6,26.8,"[24.6, 25.7, 26.8, 25.3]",1.0,29.7,26.1,26.0,1.0,22.3,27.2,24.0,1.0,26.8,27.3,27.0
2023-06-03 15:45:00,28.1,30.1,22.5,26.5,25.8,26.9,"[24.9, 26.2, 26.9, 25.2]",1.0,30.1,26.5,26.0,1.0,22.5,27.3,24.0,1.0,26.9,27.6,27.0
2023-06-03 15:50:00,28.1,30.9,22.7,26.866666666666664,26.025,27.1,"[25.1, 26.7, 27.1, 25.2]",1.0,30.9,26.6,26.0,1.0,22.7,27.4,24.0,1.0,27.0,28.0,27.0
2023-06-03 15:55:00,28.1,31.6,22.8,27.166666666666668,26.1,27.2,"[25.3, 26.7, 27.2, 25.2]",1.0,31.6,26.3,26.0,1.0,22.8,27.3,24.0,1.0,27.1,27.6,27.0
2023-06-03 16:00:00,28.1,31.7,23.0,27.3,25.95,27.1,"[25.3, 26.2, 27.1, 25.2]",1.0,31.7,26.1,25.0,1.0,23.0,27.3,23.0,1.0,27.2,27.3,26.0
2023-06-03 16:05:00,28.1,31.7,22.9,27.266666666666666,25.825,27.1,"[25.2, 25.8, 27.1, 25.2]",1.0,31.7,25.8,25.0,1.0,22.9,27.3,23.0,1.0,27.2,27.1,26.0
2023-06-03 16:10:00,28.1,31.1,22.7,27.0,25.575,26.7,"[25.1, 25.3, 26.7, 25.2]",1.0,31.1,25.3,24.0,1.0,22.7,27.2,22.0,1.0,27.2,26.9,25.0
2023-06-03 16:15:00,28.1,30.6,22.7,26.766666666666666,24.825,25.1,"[24.9, 24.2, 25.1, 25.1]",1.0,30.6,24.6,24.0,1.0,22.7,26.9,22.0,1.0,27.0,26.7,25.0
2023-06-03 16:20:00,28.1,29.7,22.5,25.9,24.2,24.9,"[24.7, 23.2, 24.0, 24.9]",1.0,29.7,24.4,24.0,1.0,22.5,26.7,22.0,1.0,25.5,26.3,25.0
2023-06-03 16:25:00,28.1,29.7,22.2,25.8,23.75,24.6,"[24.5, 22.6, 23.3, 24.6]",1.0,29.7,24.2,24.0,1.0,22.2,26.2,22.0,1.0,25.5,25.9,25.0
2023-06-03 16:30:00,28.1,29.3,21.9,25.366666666666664,23.4,24.3,"[24.3, 22.2, 22.8, 24.3]",1.0,29.3,24.2,24.0,1.0,21.9,26.1,22.0,1.0,24.9,25.8,25.0
2023-06-03 16:35:00,28.1,29.1,21.7,25.1,23.425,24.4,"[24.4, 22.5, 22.5, 24.3]",1.0,29.1,24.6,24.0,1.0,21.7,26.1,22.0,1.0,24.5,26.1,25.0
2023-06-03 16:40:00,28.1,30.1,21.7,25.33333333333333,23.45,24.5,"[24.5, 22.7, 22.4, 24.2]",1.0,30.1,24.6,24.0,1.0,21.7,26.1,22.0,1.0,24.2,26.2,25.0
2023-06-03 16:45:00,28.1,30.7,21.6,25.433333333333334,23.5,24.7,"[24.7, 22.8, 22.3, 24.2]",1.0,30.7,24.7,24.0,1.0,21.6,26.2,22.0,1.0,24.0,26.2,25.0
2023-06-03 16:50:00,28.1,30.7,21.4,25.33333333333333,23.525,24.8,"[24.8, 22.9, 22.2, 24.2]",1.0,30.7,24.7,24.0,1.0,21.4,26.1,22.0,1.0,23.9,26.2,25.0
2023-06-03 16:55:00,28.1,31.1,21.4,25.433333333333334,23.5,24.9,"[24.9, 22.9, 22.1, 24.1]",1.0,31.1,24.7,24.0,1.0,21.4,26.1,22.0,1.0,23.8,26.2,25.0
2023-06-03 17:00:00,28.1,31.6,21.3,25.5,23.45,24.9,"[24.9, 22.9, 22.0, 24.0]",1.0,31.6,24.7,24.0,1.0,21.3,26.1,22.0,1.0,23.6,26.3,25.0
2023-06-03 17:05:00,28.1,31.6,21.3,25.5,23.45,25.0,"[25.0, 22.9, 21.9, 24.0]",1.0,31.6,24.7,24.0,1.0,21.3,26.0,22.0,0.0,23.6,26.2,25.0
2023-06-03 17:10:00,28.1,31.7,21.2,25.5,23.4,25.0,"[25.0, 22.8, 21.9, 23.9]",1.0,31.7,24.7,24.0,1.0,21.2,26.0,22.0,1.0,23.6,26.2,25.0
2023-06-03 17:15:00,28.1,31.8,21.2,25.53333333333333,23.375,25.0,"[25.0, 22.8, 21.8, 23.9]",1.0,31.8,24.7,24.0,1.0,21.2,26.0,22.0,1.0,23.6,26.2,25.0
2023-06-03 17:20:00,28.1,31.8,21.2,25.5,23.375,25.1,"[25.1, 22.8, 21.8, 23.8]",1.0,31.8,24.7,24.0,1.0,21.2,25.9,22.0,1.0,23.5,26.2,25.0
2023-06-03 17:25:00,28.1,31.9,21.2,25.53333333333333,23.35,25.1,"[25.1, 22.8, 21.7, 23.8]",1.0,31.9,24.6,24.0,1.0,21.2,25.9,22.0,1.0,23.5,26.2,25.0
2023-06-03 17:40:00,28.1,31.9,21.0,25.433333333333334,23.275,25.0,"[25.0, 22.7, 21.6, 23.8]",1.0,31.9,24.6,24.0,1.0,21.0,25.7,22.0,1.0,23.4,26.1,25.0
2023-06-03 17:45:00,28.1,31.9,21.0,25.433333333333334,23.25,25.0,"[25.0, 22.7, 21.6, 23.7]",1.0,31.9,24.7,24.0,1.0,21.0,25.7,22.0,1.0,23.4,26.1,25.0
2023-06-03 17:50:00,28.1,31.9,21.0,25.4,23.200000000000003,25.0,"[25.0, 22.6, 21.6, 23.6]",1.0,31.9,24.6,24.0,1.0,21.0,25.6,22.0,1.0,23.3,26.0,25.0
2023-06-03 17:55:00,28.1,31.8,20.9,25.33333333333333,23.2,25.0,"[25.0, 22.6, 21.5, 23.7]",1.0,31.8,24.6,24.0,1.0,20.9,25.7,22.0,1.0,23.3,26.0,25.0
2023-06-03 18:00:00,28.1,31.8,20.9,25.33333333333333,23.175,25.0,"[25.0, 22.6, 21.5, 23.6]",1.0,31.8,24.5,24.0,1.0,20.9,25.7,22.0,1.0,23.3,26.0,25.0
2023-06-03 18:05:00,28.1,31.8,20.8,25.266666666666666,23.15,25.0,"[25.0, 22.5, 21.5, 23.6]",1.0,31.8,24.5,24.0,1.0,20.8,25.7,22.0,1.0,23.2,26.0,25.0
2023-06-03 18:10:00,28.1,31.8,20.8,25.266666666666666,23.15,24.9,"[24.9, 22.5, 21.5, 23.7]",1.0,31.8,24.6,24.0,1.0,20.8,25.6,22.0,1.0,23.2,26.0,25.0
2023-06-03 18:15:00,28.1,31.8,20.7,25.23333333333333,23.175,24.9,"[24.9, 22.5, 21.5, 23.8]",1.0,31.8,24.7,24.0,1.0,20.7,25.6,22.0,1.0,23.2,26.1,25.0
2023-06-03 18:20:00,28.1,31.8,20.7,25.266666666666666,23.175,25.0,"[25.0, 22.5, 21.5, 23.7]",1.0,31.8,24.6,24.0,1.0,20.7,25.6,22.0,1.0,23.3,26.1,25.0
2023-06-03 18:25:00,28.1,31.8,20.7,25.23333333333333,23.225,25.0,"[25.0, 22.6, 21.6, 23.7]",1.0,31.8,24.6,24.0,1.0,20.7,25.6,22.0,1.0,23.2,26.1,25.0
2023-06-03 18:30:00,28.1,31.8,20.7,25.266666666666666,23.15,25.0,"[25.0, 22.5, 21.5, 23.6]",1.0,31.8,24.6,24.0,1.0,20.7,25.5,22.0,1.0,23.3,26.0,25.0
2023-06-03 18:35:00,28.1,31.8,20.7,25.266666666666666,23.275,25.0,"[25.0, 22.7, 21.7, 23.7]",1.0,31.8,24.6,26.0,1.0,20.7,25.6,24.0,1.0,23.3,26.2,27.0
2023-06-03 18:40:00,28.1,31.9,20.8,25.5,23.775,25.1,"[25.1, 23.4, 22.8, 23.8]",1.0,31.9,25.3,26.0,1.0,20.8,25.8,24.0,1.0,23.8,26.5,27.0
2023-06-03 18:45:00,28.1,31.9,20.8,25.5,24.35,25.1,"[25.1, 24.3, 23.9, 24.1]",1.0,31.9,25.7,26.0,1.0,20.8,26.1,24.0,1.0,23.8,26.8,27.0
2023-06-03 18:50:00,28.1,32.0,21.1,26.066666666666663,24.775,25.2,"[25.2, 25.0, 24.6, 24.3]",1.0,32.0,26.1,26.0,1.0,21.1,26.4,24.0,1.0,25.1,27.0,27.0
2023-06-03 18:55:00,28.1,32.1,21.4,26.2,25.1,25.5,"[25.3, 25.5, 25.2, 24.4]",1.0,32.1,26.1,26.0,1.0,21.4,26.5,24.0,1.0,25.1,27.0,27.0
