time,outdoor_t,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,1958596_h,1958597_h,3818996_c,3818996_h,3818996_r,3818996_s,3818997_c,3818997_h,3818997_r,3818997_s,3818998_c,3818998_h,3818998_r,3818998_s,3818999_c,3818999_h,3818999_r,3818999_s,3819000_c,3819000_h,3819000_r,3819000_s
2023-06-03 04:45:00,32.5,31.3,19.3,26.78571428571429,23.4,23.4,[23.4],24.3,19.3,1.0,26.7,26.0,28.0,1.0,31.3,25.0,28.0,1.0,31.3,27.0,28.0,1.0,27.3,27.2,28.0,1.0,27.3,27.0,28.0
2023-06-03 04:50:00,32.6,31.3,19.3,26.757142857142856,23.4,23.4,[23.4],24.3,19.3,1.0,26.7,26.0,28.0,1.0,31.3,25.0,28.0,1.0,31.3,27.0,28.0,1.0,27.2,27.2,28.0,1.0,27.2,27.0,28.0
2023-06-03 04:55:00,32.6,31.3,19.4,26.77142857142857,23.5,23.5,[23.5],24.3,19.4,1.0,26.7,26.0,28.0,1.0,31.3,26.0,28.0,1.0,31.3,27.0,28.0,1.0,27.2,27.2,28.0,1.0,27.2,27.0,28.0
2023-06-03 05:00:00,32.7,31.3,19.3,26.757142857142856,23.5,23.5,[23.5],24.3,19.3,1.0,26.7,26.0,28.0,1.0,31.3,25.0,28.0,1.0,31.3,27.0,28.0,1.0,27.2,27.2,28.0,1.0,27.2,27.0,28.0
2023-06-03 05:05:00,32.7,31.3,19.3,26.757142857142856,23.5,23.5,[23.5],24.3,19.3,1.0,26.7,26.0,28.0,1.0,31.3,25.0,28.0,1.0,31.3,27.0,28.0,1.0,27.2,27.2,28.0,1.0,27.2,27.1,28.0
2023-06-03 05:10:00,32.8,31.3,19.3,26.74285714285714,23.5,23.5,[23.5],24.3,19.3,1.0,26.6,26.0,28.0,1.0,31.3,25.0,28.0,1.0,31.3,27.0,28.0,1.0,27.2,27.2,28.0,1.0,27.2,27.0,28.0
2023-06-03 05:15:00,33.0,31.3,19.3,26.74285714285714,23.4,23.4,[23.4],24.3,19.3,1.0,26.6,26.0,28.0,1.0,31.3,25.0,28.0,1.0,31.3,27.0,28.0,1.0,27.2,27.2,28.0,1.0,27.2,27.0,28.0
2023-06-03 05:20:00,33.1,31.3,19.3,26.728571428571424,23.5,23.5,[23.5],24.3,19.3,1.0,26.5,26.0,28.0,1.0,31.3,25.0,28.0,1.0,31.3,27.0,28.0,1.0,27.2,27.2,28.0,1.0,27.2,27.0,28.0
2023-06-03 05:25:00,33.1,31.3,19.3,26.728571428571424,23.4,23.4,[23.4],24.3,19.3,1.0,26.5,26.0,28.0,1.0,31.3,25.0,28.0,1.0,31.3,27.0,28.0,1.0,27.2,27.2,28.0,1.0,27.2,27.0,28.0
2023-06-03 05:30:00,33.1,31.3,19.3,26.74285714285714,23.4,23.4,[23.4],24.3,19.3,1.0,26.6,26.0,28.0,1.0,31.3,25.0,28.0,1.0,31.3,27.0,28.0,1.0,27.2,27.2,28.0,1.0,27.2,27.0,28.0
2023-06-03 05:35:00,33.1,31.3,19.3,26.74285714285714,23.4,23.4,[23.4],24.3,19.3,1.0,26.6,26.0,28.0,1.0,31.3,26.0,28.0,1.0,31.3,27.0,28.0,1.0,27.2,27.2,28.0,1.0,27.2,27.1,28.0
2023-06-03 05:40:00,32.7,31.3,19.3,26.757142857142856,23.5,23.5,[23.5],24.3,19.3,1.0,26.7,26.0,28.0,1.0,31.3,25.0,28.0,1.0,31.3,27.0,28.0,1.0,27.2,27.2,28.0,1.0,27.2,27.0,28.0
2023-06-03 05:45:00,32.4,31.3,19.4,26.757142857142856,23.4,23.4,[23.4],24.2,19.4,1.0,26.7,26.0,28.0,1.0,31.3,25.0,28.0,1.0,31.3,27.0,28.0,1.0,27.2,27.2,28.0,1.0,27.2,27.0,28.0
2023-06-03 05:50:00,32.5,31.3,19.3,26.757142857142856,23.5,23.5,[23.5],24.2,19.3,1.0,26.8,26.0,28.0,1.0,31.3,25.0,28.0,1.0,31.3,27.0,28.0,1.0,27.2,27.2,28.0,1.0,27.2,27.0,28.0
2023-06-03 05:55:00,32.6,31.3,19.3,26.757142857142856,23.4,23.4,[23.4],24.2,19.3,1.0,26.8,26.0,28.0,1.0,31.3,25.0,28.0,1.0,31.3,27.0,28.0,1.0,27.2,27.2,28.0,1.0,27.2,27.0,28.0
2023-06-03 06:00:00,32.6,31.3,19.3,26.74285714285714,23.3,23.3,[23.3],24.2,19.3,1.0,26.7,26.0,28.0,1.0,31.3,25.0,28.0,1.0,31.3,27.0,28.0,1.0,27.2,27.2,28.0,1.0,27.2,27.0,28.0
2023-06-03 06:05:00,32.4,31.3,19.3,26.74285714285714,23.5,23.5,[23.5],24.2,19.3,1.0,26.7,26.0,28.0,1.0,31.3,26.0,28.0,1.0,31.3,27.0,28.0,1.0,27.2,27.2,28.0,1.0,27.2,27.0,28.0
2023-06-03 06:10:00,32.4,31.3,19.3,26.74285714285714,23.5,23.5,[23.5],24.2,19.3,1.0,26.7,26.0,28.0,1.0,31.3,25.0,28.0,1.0,31.3,27.0,28.0,1.0,27.2,27.2,28.0,1.0,27.2,27.0,28.0
2023-06-03 06:15:00,32.4,31.3,19.3,26.74285714285714,23.4,23.4,[23.4],24.2,19.3,1.0,26.7,26.0,28.0,1.0,31.3,25.0,28.0,1.0,31.3,27.0,28.0,1.0,27.2,27.2,28.0,1.0,27.2,27.1,28.0
2023-06-03 06:20:00,32.5,31.3,19.3,26.74285714285714,23.5,23.5,[23.5],24.2,19.3,1.0,26.7,26.0,28.0,1.0,31.3,25.0,28.0,1.0,31.3,27.0,28.0,1.0,27.2,27.2,28.0,1.0,27.2,26.9,28.0
2023-06-03 06:25:00,32.2,31.3,19.4,26.757142857142856,23.6,23.6,[23.6],24.2,19.4,1.0,26.7,26.0,28.0,1.0,31.3,25.0,28.0,1.0,31.3,27.0,28.0,1.0,27.2,27.2,28.0,1.0,27.2,27.0,28.0
2023-06-03 06:30:00,32.0,31.3,19.4,26.757142857142856,23.6,23.6,[23.6],24.2,19.4,1.0,26.7,26.0,28.0,1.0,31.3,25.0,28.0,1.0,31.3,27.0,28.0,1.0,27.2,27.3,28.0,1.0,27.2,27.0,28.0
2023-06-03 06:35:00,32.3,31.3,19.2,26.757142857142856,23.4,23.4,[23.4],24.3,19.2,1.0,26.8,26.0,28.0,1.0,31.3,25.0,28.0,1.0,31.3,27.0,28.0,1.0,27.2,27.2,28.0,1.0,27.2,27.0,28.0
2023-06-03 06:40:00,32.2,31.3,19.2,26.757142857142856,23.4,23.4,[23.4],24.3,19.2,1.0,26.8,26.0,28.0,1.0,31.3,25.0,28.0,1.0,31.3,27.0,28.0,1.0,27.2,27.2,28.0,1.0,27.2,27.0,28.0
2023-06-03 06:45:00,32.1,31.3,19.3,26.77142857142857,23.4,23.4,[23.4],24.3,19.3,1.0,26.8,26.0,28.0,1.0,31.3,25.0,28.0,1.0,31.3,27.0,28.0,1.0,27.2,27.2,28.0,1.0,27.2,27.0,28.0
2023-06-03 06:50:00,32.3,31.2,19.2,26.71428571428571,23.4,23.4,[23.4],24.3,19.2,1.0,26.7,26.0,28.0,1.0,31.2,25.0,28.0,1.0,31.2,27.0,28.0,1.0,27.2,27.2,28.0,1.0,27.2,27.0,28.0
2023-06-03 06:55:00,32.4,31.3,19.2,26.74285714285714,23.4,23.4,[23.4],24.3,19.2,1.0,26.7,26.0,28.0,1.0,31.3,25.0,28.0,1.0,31.3,27.0,28.0,1.0,27.2,27.2,28.0,1.0,27.2,27.0,28.0
2023-06-03 07:00:00,32.4,31.3,18.9,26.685714285714283,23.3,23.3,[23.3],24.3,18.9,1.0,26.6,26.0,28.0,1.0,31.3,25.0,28.0,1.0,31.3,27.0,28.0,1.0,27.2,27.1,28.0,1.0,27.2,26.9,28.0
2023-06-03 07:05:00,32.1,31.2,18.9,26.65714285714285,23.1,23.1,[23.1],24.3,18.9,1.0,26.6,26.0,28.0,1.0,31.2,25.0,28.0,1.0,31.2,26.0,28.0,1.0,27.2,27.1,28.0,1.0,27.2,26.7,28.0
2023-06-03 07:10:00,31.9,31.1,18.0,26.41428571428571,23.0,23.0,[23.0],24.1,18.0,1.0,26.4,26.0,28.0,1.0,31.1,25.0,28.0,1.0,31.1,26.0,28.0,1.0,27.1,27.0,28.0,1.0,27.1,26.7,28.0
2023-06-03 07:15:00,32.0,31.1,18.5,26.471428571428568,23.1,23.1,[23.1],24.1,18.5,1.0,26.3,26.0,28.0,1.0,31.1,25.0,28.0,1.0,31.1,27.0,28.0,1.0,27.1,27.0,28.0,1.0,27.1,26.8,28.0
2023-06-03 07:20:00,32.0,31.1,18.8,26.47142857142857,23.1,23.1,[23.1],24.1,18.8,1.0,26.2,26.0,28.0,1.0,31.1,25.0,28.0,1.0,31.1,27.0,28.0,1.0,27.0,27.0,28.0,1.0,27.0,26.7,28.0
2023-06-03 07:25:00,32.0,31.1,19.0,26.485714285714288,23.2,23.2,[23.2],24.0,19.0,1.0,26.2,26.0,28.0,1.0,31.1,25.0,28.0,1.0,31.1,27.0,28.0,1.0,27.0,27.0,28.0,1.0,27.0,26.8,28.0
2023-06-03 07:30:00,31.6,31.0,19.0,26.47142857142857,23.2,23.2,[23.2],24.0,19.0,1.0,26.3,26.0,28.0,1.0,31.0,25.0,28.0,1.0,31.0,27.0,28.0,1.0,27.0,27.0,28.0,1.0,27.0,26.8,28.0
2023-06-03 07:35:00,31.3,31.0,19.0,26.5,23.2,23.2,[23.2],23.9,19.0,1.0,26.4,26.0,28.0,1.0,31.0,25.0,28.0,1.0,31.0,26.0,28.0,1.0,27.1,27.0,28.0,1.0,27.1,26.9,28.0
2023-06-03 07:40:00,31.6,31.1,18.9,26.51428571428571,23.2,23.2,[23.2],23.9,18.9,1.0,26.4,26.0,28.0,1.0,31.1,25.0,28.0,1.0,31.1,27.0,28.0,1.0,27.1,27.0,28.0,1.0,27.1,26.9,28.0
2023-06-03 07:45:00,31.6,31.1,18.2,26.4,23.0,23.0,[23.0],24.0,18.2,1.0,26.4,26.0,28.0,1.0,31.1,25.0,28.0,1.0,31.1,26.0,28.0,1.0,27.0,27.0,28.0,1.0,27.0,26.6,28.0
2023-06-03 07:50:00,31.4,31.0,18.2,26.342857142857135,22.9,22.9,[22.9],23.9,18.2,1.0,26.3,26.0,28.0,1.0,31.0,25.0,28.0,1.0,31.0,26.0,28.0,1.0,27.0,26.9,28.0,1.0,27.0,26.6,28.0
2023-06-03 07:55:00,31.6,31.0,17.9,26.3,23.0,23.0,[23.0],23.9,17.9,1.0,26.3,26.0,28.0,1.0,31.0,25.0,28.0,1.0,31.0,26.0,28.0,1.0,27.0,26.9,28.0,1.0,27.0,26.7,28.0
2023-06-03 08:00:00,31.5,31.0,18.8,26.428571428571427,23.2,23.2,[23.2],23.8,18.8,1.0,26.4,26.0,28.0,1.0,31.0,25.0,28.0,1.0,31.0,27.0,28.0,1.0,27.0,27.0,28.0,1.0,27.0,26.8,28.0
2023-06-03 08:05:00,31.4,31.0,19.1,26.47142857142857,23.2,23.2,[23.2],23.8,19.1,1.0,26.4,26.0,28.0,1.0,31.0,25.0,28.0,1.0,31.0,27.0,28.0,1.0,27.0,27.0,28.0,1.0,27.0,26.8,28.0
2023-06-03 08:10:00,31.5,31.0,19.1,26.47142857142857,23.1,23.1,[23.1],23.8,19.1,1.0,26.4,26.0,28.0,1.0,31.0,25.0,28.0,1.0,31.0,27.0,28.0,1.0,27.0,27.0,28.0,1.0,27.0,26.9,28.0
2023-06-03 08:15:00,31.6,31.0,19.1,26.5,23.2,23.2,[23.2],23.9,19.1,1.0,26.5,26.0,28.0,1.0,31.0,25.0,28.0,1.0,31.0,27.0,28.0,1.0,27.0,27.0,28.0,1.0,27.0,26.8,28.0
2023-06-03 08:20:00,31.8,31.1,19.0,26.514285714285712,23.3,23.3,[23.3],23.9,19.0,1.0,26.5,26.0,28.0,1.0,31.1,25.0,28.0,1.0,31.1,27.0,28.0,1.0,27.0,27.1,28.0,1.0,27.0,26.8,28.0
2023-06-03 08:25:00,31.8,31.1,19.2,26.54285714285714,23.3,23.3,[23.3],23.9,19.2,1.0,26.5,26.0,28.0,1.0,31.1,25.0,28.0,1.0,31.1,27.0,28.0,1.0,27.0,27.0,28.0,1.0,27.0,26.8,28.0
2023-06-03 08:30:00,31.8,31.1,19.1,26.57142857142857,23.2,23.2,[23.2],23.9,19.1,1.0,26.6,26.0,28.0,1.0,31.1,25.0,28.0,1.0,31.1,27.0,28.0,1.0,27.1,27.1,28.0,1.0,27.1,26.9,28.0
2023-06-03 08:35:00,32.1,31.1,19.1,26.6,23.2,23.2,[23.2],24.0,19.1,1.0,26.7,26.0,28.0,1.0,31.1,25.0,28.0,1.0,31.1,27.0,28.0,1.0,27.1,27.1,28.0,1.0,27.1,27.0,28.0
2023-06-03 08:40:00,32.3,31.1,19.1,26.6,23.4,23.4,[23.4],24.0,19.1,1.0,26.7,26.0,28.0,1.0,31.1,25.0,28.0,1.0,31.1,26.0,28.0,1.0,27.1,27.1,28.0,1.0,27.1,27.0,28.0
2023-06-03 08:45:00,32.1,31.1,19.4,26.64285714285714,23.4,23.4,[23.4],24.0,19.4,1.0,26.7,26.0,28.0,1.0,31.1,25.0,28.0,1.0,31.1,27.0,28.0,1.0,27.1,27.1,28.0,1.0,27.1,27.0,28.0
2023-06-03 08:50:00,31.9,31.1,19.4,26.65714285714285,23.4,23.4,[23.4],24.0,19.4,1.0,26.8,26.0,28.0,1.0,31.1,25.0,28.0,1.0,31.1,27.0,28.0,1.0,27.1,27.2,28.0,1.0,27.1,27.0,28.0
2023-06-03 08:55:00,32.0,31.1,19.4,26.67142857142857,23.4,23.4,[23.4],24.1,19.4,1.0,26.8,26.0,28.0,1.0,31.1,25.0,28.0,1.0,31.1,27.0,28.0,1.0,27.1,27.2,28.0,1.0,27.1,27.0,28.0
2023-06-03 09:00:00,32.1,31.2,19.4,26.74285714285714,23.5,23.5,[23.5],24.1,19.4,1.0,26.9,26.0,28.0,1.0,31.2,25.0,28.0,1.0,31.2,27.0,28.0,1.0,27.2,27.2,28.0,1.0,27.2,27.0,28.0
2023-06-03 09:05:00,32.2,31.2,19.4,26.74285714285714,23.5,23.5,[23.5],24.1,19.4,1.0,26.9,26.0,28.0,1.0,31.2,25.0,28.0,1.0,31.2,27.0,28.0,1.0,27.2,27.2,28.0,1.0,27.2,27.0,28.0
2023-06-03 09:10:00,31.7,31.2,19.5,26.77142857142857,23.4,23.4,[23.4],24.1,19.5,1.0,27.0,26.0,28.0,1.0,31.2,26.0,28.0,1.0,31.2,27.0,28.0,1.0,27.2,27.2,28.0,1.0,27.2,27.0,28.0
2023-06-03 09:15:00,31.6,31.2,19.4,26.757142857142856,23.6,23.6,[23.6],24.2,19.4,1.0,26.9,26.0,28.0,1.0,31.2,25.0,28.0,1.0,31.2,27.0,28.0,1.0,27.2,27.3,28.0,1.0,27.2,27.1,28.0
2023-06-03 09:20:00,31.6,31.2,19.5,26.800000000000004,23.6,23.6,[23.6],24.2,19.5,1.0,26.9,26.0,28.0,1.0,31.2,25.0,28.0,1.0,31.2,27.0,28.0,1.0,27.3,27.3,28.0,1.0,27.3,27.0,28.0
2023-06-03 09:25:00,31.6,31.3,19.5,26.82857142857143,23.5,23.5,[23.5],24.2,19.5,1.0,26.9,26.0,28.0,1.0,31.3,26.0,28.0,1.0,31.3,27.0,28.0,1.0,27.3,27.3,28.0,1.0,27.3,27.1,28.0
2023-06-03 09:30:00,31.9,31.2,19.5,26.82857142857143,23.5,23.5,[23.5],24.3,19.5,1.0,27.0,26.0,28.0,1.0,31.2,25.0,28.0,1.0,31.2,27.0,28.0,1.0,27.3,27.3,28.0,1.0,27.3,27.2,28.0
2023-06-03 09:35:00,32.0,31.3,19.7,26.88571428571429,23.6,23.6,[23.6],24.3,19.7,1.0,27.0,26.0,28.0,1.0,31.3,25.0,28.0,1.0,31.3,27.0,28.0,1.0,27.3,27.3,28.0,1.0,27.3,27.2,28.0
2023-06-03 09:40:00,31.9,31.3,19.7,26.9,23.6,23.6,[23.6],24.4,19.7,1.0,27.0,26.0,28.0,1.0,31.3,25.0,28.0,1.0,31.3,27.0,28.0,1.0,27.3,27.3,28.0,1.0,27.3,27.1,28.0
2023-06-03 09:45:00,31.8,31.3,19.7,26.9,23.7,23.7,[23.7],24.4,19.7,1.0,27.0,26.0,28.0,1.0,31.3,26.0,28.0,1.0,31.3,27.0,28.0,1.0,27.3,27.3,28.0,1.0,27.3,27.2,28.0
2023-06-03 09:50:00,31.7,31.3,19.7,26.9,23.6,23.6,[23.6],24.4,19.7,1.0,27.0,26.0,28.0,1.0,31.3,26.0,28.0,1.0,31.3,27.0,28.0,1.0,27.3,27.3,28.0,1.0,27.3,27.2,28.0
2023-06-03 09:55:00,31.9,31.3,19.7,26.91428571428572,23.8,23.8,[23.8],24.5,19.7,1.0,27.0,26.0,28.0,1.0,31.3,26.0,28.0,1.0,31.3,28.0,28.0,1.0,27.3,27.4,28.0,1.0,27.3,27.2,28.0
2023-06-03 10:00:00,31.7,31.4,19.7,26.942857142857147,23.8,23.8,[23.8],24.5,19.7,1.0,27.0,26.0,28.0,1.0,31.4,25.0,28.0,1.0,31.4,27.0,28.0,1.0,27.3,27.3,28.0,1.0,27.3,27.1,28.0
2023-06-03 10:05:00,31.7,31.4,19.7,26.942857142857147,23.6,23.6,[23.6],24.5,19.7,1.0,27.0,26.0,28.0,1.0,31.4,26.0,28.0,1.0,31.4,28.0,28.0,1.0,27.3,27.4,28.0,1.0,27.3,27.2,28.0
2023-06-03 10:10:00,31.6,31.3,19.7,26.942857142857147,23.7,23.7,[23.7],24.5,19.7,1.0,27.0,26.0,28.0,1.0,31.3,26.0,28.0,1.0,31.3,27.0,28.0,1.0,27.4,27.4,28.0,1.0,27.4,27.2,28.0
2023-06-03 10:15:00,31.7,31.4,19.7,26.985714285714288,23.7,23.7,[23.7],24.6,19.7,1.0,27.0,26.0,28.0,1.0,31.4,26.0,28.0,1.0,31.4,27.0,28.0,1.0,27.4,27.4,28.0,1.0,27.4,27.3,28.0
2023-06-03 10:20:00,31.9,31.4,19.8,27.000000000000004,23.8,23.8,[23.8],24.6,19.8,1.0,27.0,26.0,28.0,1.0,31.4,26.0,28.0,1.0,31.4,27.0,28.0,1.0,27.4,27.4,28.0,1.0,27.4,27.3,28.0
2023-06-03 10:25:00,32.0,31.4,19.8,27.01428571428572,23.7,23.7,[23.7],24.7,19.8,1.0,27.0,26.0,28.0,1.0,31.4,26.0,28.0,1.0,31.4,27.0,28.0,1.0,27.4,27.4,28.0,1.0,27.4,27.2,28.0
2023-06-03 10:30:00,32.1,31.4,19.8,27.057142857142857,23.8,23.8,[23.8],24.7,19.8,1.0,27.1,26.0,28.0,1.0,31.4,26.0,28.0,1.0,31.4,27.0,28.0,1.0,27.5,27.4,28.0,1.0,27.5,27.3,28.0
2023-06-03 10:35:00,32.2,31.5,19.7,27.085714285714285,23.8,23.8,[23.8],24.7,19.7,1.0,27.2,26.0,28.0,1.0,31.5,26.0,28.0,1.0,31.5,27.0,28.0,1.0,27.5,27.4,28.0,1.0,27.5,27.3,28.0
2023-06-03 10:40:00,32.2,31.4,19.8,27.057142857142857,23.9,23.9,[23.9],24.7,19.8,1.0,27.1,26.0,28.0,1.0,31.4,26.0,28.0,1.0,31.4,27.0,28.0,1.0,27.5,27.5,28.0,1.0,27.5,27.3,28.0
2023-06-03 10:45:00,32.2,31.4,19.9,27.085714285714285,23.8,23.8,[23.8],24.7,19.9,1.0,27.2,27.0,28.0,1.0,31.4,26.0,28.0,1.0,31.4,27.0,28.0,1.0,27.5,27.5,28.0,1.0,27.5,27.3,28.0
2023-06-03 10:50:00,32.2,31.4,19.9,27.1,23.8,23.8,[23.8],24.8,19.9,1.0,27.2,26.0,28.0,1.0,31.4,26.0,28.0,1.0,31.4,27.0,28.0,1.0,27.5,27.5,28.0,1.0,27.5,27.3,28.0
2023-06-03 10:55:00,32.4,31.5,19.9,27.12857142857143,23.9,23.9,[23.9],24.8,19.9,1.0,27.2,26.0,28.0,1.0,31.5,26.0,28.0,1.0,31.5,27.0,28.0,1.0,27.5,27.5,28.0,1.0,27.5,27.3,28.0
2023-06-03 11:00:00,32.3,31.5,19.9,27.11428571428572,24.0,24.0,[24.0],24.8,19.9,1.0,27.1,26.0,28.0,1.0,31.5,26.0,28.0,1.0,31.5,28.0,28.0,1.0,27.5,27.5,28.0,1.0,27.5,27.4,28.0
2023-06-03 11:05:00,32.4,31.5,19.9,27.12857142857143,23.9,23.9,[23.9],24.9,19.9,1.0,27.1,26.0,28.0,1.0,31.5,26.0,28.0,1.0,31.5,27.0,28.0,1.0,27.5,27.6,28.0,1.0,27.5,27.4,28.0
2023-06-03 11:10:00,32.6,31.6,20.0,27.2,24.0,24.0,[24.0],24.9,20.0,1.0,27.1,26.0,28.0,1.0,31.6,26.0,28.0,1.0,31.6,28.0,28.0,1.0,27.6,27.6,28.0,1.0,27.6,27.5,28.0
2023-06-03 11:15:00,32.6,31.5,19.2,27.057142857142853,23.8,23.8,[23.8],24.9,19.2,1.0,27.1,26.0,28.0,1.0,31.5,25.0,28.0,1.0,31.5,27.0,28.0,1.0,27.6,27.5,28.0,1.0,27.6,27.2,28.0
2023-06-03 11:20:00,32.8,31.5,18.8,26.957142857142856,23.6,23.6,[23.6],24.9,18.8,1.0,27.0,26.0,28.0,1.0,31.5,25.0,28.0,1.0,31.5,26.0,28.0,1.0,27.5,27.4,28.0,1.0,27.5,27.1,28.0
2023-06-03 11:25:00,32.8,31.4,19.2,26.95714285714286,23.6,23.6,[23.6],24.9,19.2,1.0,27.0,26.0,28.0,1.0,31.4,25.0,28.0,1.0,31.4,27.0,28.0,1.0,27.4,27.4,28.0,1.0,27.4,27.2,28.0
2023-06-03 11:30:00,32.9,31.5,19.5,27.028571428571432,23.7,23.7,[23.7],24.9,19.5,1.0,27.0,26.0,28.0,1.0,31.5,25.0,28.0,1.0,31.5,27.0,28.0,1.0,27.4,27.4,28.0,1.0,27.4,27.2,28.0
2023-06-03 11:35:00,32.9,31.4,19.5,26.985714285714288,23.9,23.9,[23.9],24.9,19.5,1.0,26.9,26.0,28.0,1.0,31.4,25.0,28.0,1.0,31.4,27.0,28.0,1.0,27.4,27.5,28.0,1.0,27.4,27.2,28.0
2023-06-03 11:40:00,33.0,31.4,20.0,27.085714285714285,23.9,23.9,[23.9],24.9,20.0,1.0,26.9,26.0,28.0,1.0,31.4,26.0,28.0,1.0,31.4,27.0,28.0,1.0,27.5,27.5,28.0,1.0,27.5,27.3,28.0
2023-06-03 11:45:00,33.1,31.5,19.9,27.12857142857143,23.9,23.9,[23.9],24.9,19.9,1.0,27.1,26.0,28.0,1.0,31.5,26.0,28.0,1.0,31.5,27.0,28.0,1.0,27.5,27.5,28.0,1.0,27.5,27.3,28.0
2023-06-03 11:50:00,33.2,31.5,19.9,27.12857142857143,23.8,23.8,[23.8],24.9,19.9,1.0,27.1,26.0,28.0,1.0,31.5,26.0,28.0,1.0,31.5,28.0,28.0,1.0,27.5,27.5,28.0,1.0,27.5,27.3,28.0
2023-06-03 11:55:00,33.3,31.4,19.4,27.028571428571432,23.7,23.7,[23.7],24.9,19.4,1.0,27.1,26.0,28.0,1.0,31.4,25.0,28.0,1.0,31.4,27.0,28.0,1.0,27.5,27.5,28.0,1.0,27.5,27.2,28.0
2023-06-03 12:00:00,33.4,31.4,18.7,26.9,23.6,23.6,[23.6],24.9,18.7,1.0,26.9,26.0,28.0,1.0,31.4,25.0,28.0,1.0,31.4,27.0,28.0,1.0,27.5,27.4,28.0,1.0,27.5,27.2,28.0
2023-06-03 12:05:00,33.5,31.4,19.3,26.97142857142857,23.6,23.6,[23.6],24.9,19.3,1.0,26.8,26.0,28.0,1.0,31.4,25.0,28.0,1.0,31.4,27.0,28.0,1.0,27.5,27.4,28.0,1.0,27.5,27.1,28.0
2023-06-03 12:10:00,33.8,31.4,19.3,26.942857142857147,23.7,23.7,[23.7],24.9,19.3,1.0,26.8,26.0,28.0,1.0,31.4,26.0,28.0,1.0,31.4,27.0,28.0,1.0,27.4,27.4,28.0,1.0,27.4,27.1,28.0
2023-06-03 12:15:00,34.1,31.3,19.9,27.0,23.8,23.8,[23.8],24.9,19.9,1.0,26.8,26.0,28.0,1.0,31.3,26.0,28.0,1.0,31.3,27.0,28.0,1.0,27.4,27.5,28.0,1.0,27.4,27.3,28.0
2023-06-03 12:20:00,34.3,31.4,19.9,27.071428571428573,23.7,23.7,[23.7],24.9,19.9,1.0,26.9,26.0,28.0,1.0,31.4,26.0,28.0,1.0,31.4,27.0,28.0,1.0,27.5,27.5,28.0,1.0,27.5,27.3,28.0
2023-06-03 12:25:00,34.5,31.4,19.9,27.071428571428573,23.9,23.9,[23.9],24.9,19.9,1.0,26.9,26.0,28.0,1.0,31.4,26.0,28.0,1.0,31.4,27.0,28.0,1.0,27.5,27.5,28.0,1.0,27.5,27.3,28.0
2023-06-03 12:30:00,34.6,31.4,19.9,27.1,23.9,23.9,[23.9],25.0,19.9,1.0,27.0,26.0,28.0,1.0,31.4,25.0,28.0,1.0,31.4,27.0,28.0,1.0,27.5,27.5,28.0,1.0,27.5,27.3,28.0
2023-06-03 12:35:00,34.6,31.4,20.0,27.11428571428572,23.9,23.9,[23.9],25.0,20.0,1.0,27.0,26.0,28.0,1.0,31.4,26.0,28.0,1.0,31.4,28.0,28.0,1.0,27.5,27.6,28.0,1.0,27.5,27.3,28.0
2023-06-03 12:40:00,34.8,31.4,20.0,27.142857142857142,23.9,23.9,[23.9],25.0,20.0,1.0,27.0,26.0,28.0,1.0,31.4,26.0,28.0,1.0,31.4,27.0,28.0,1.0,27.6,27.6,28.0,1.0,27.6,27.4,28.0
2023-06-03 12:45:00,34.8,31.5,20.1,27.2,24.0,24.0,[24.0],25.0,20.1,1.0,27.1,26.0,28.0,1.0,31.5,26.0,28.0,1.0,31.5,27.0,28.0,1.0,27.6,27.6,28.0,1.0,27.6,27.4,28.0
2023-06-03 12:50:00,34.9,31.5,20.1,27.2,24.0,24.0,[24.0],25.0,20.1,1.0,27.1,26.0,28.0,1.0,31.5,26.0,28.0,1.0,31.5,27.0,28.0,1.0,27.6,27.6,28.0,1.0,27.6,27.4,28.0
2023-06-03 12:55:00,34.7,31.5,20.1,27.214285714285715,23.9,23.9,[23.9],25.1,20.1,1.0,27.1,27.0,28.0,1.0,31.5,26.0,28.0,1.0,31.5,27.0,28.0,1.0,27.6,27.6,28.0,1.0,27.6,27.4,28.0
2023-06-03 13:00:00,34.8,31.6,20.2,27.27142857142857,24.0,24.0,[24.0],25.1,20.2,1.0,27.2,27.0,28.0,1.0,31.6,26.0,28.0,1.0,31.6,28.0,28.0,1.0,27.6,27.6,28.0,1.0,27.6,27.4,28.0
2023-06-03 13:05:00,34.6,31.6,20.2,27.27142857142857,24.1,24.1,[24.1],25.1,20.2,1.0,27.2,26.0,28.0,1.0,31.6,26.0,28.0,1.0,31.6,28.0,28.0,1.0,27.6,27.7,28.0,1.0,27.6,27.5,28.0
2023-06-03 13:10:00,34.4,31.6,20.2,27.3,24.0,24.0,[24.0],25.2,20.2,1.0,27.3,27.0,28.0,1.0,31.6,26.0,28.0,1.0,31.6,28.0,28.0,1.0,27.6,27.7,28.0,1.0,27.6,27.5,28.0
2023-06-03 13:15:00,34.3,31.6,20.1,27.28571428571428,24.0,24.0,[24.0],25.2,20.1,1.0,27.3,26.0,28.0,1.0,31.6,26.0,28.0,1.0,31.6,28.0,28.0,1.0,27.6,27.7,28.0,1.0,27.6,27.6,28.0
