time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3813142_h,3839085_h,3839290_c,3839290_h,3839290_r,3839290_s
2023-06-02 22:40:00,25.7,9.71,25.8,25.7,25.766666666666666,25.4,25.4,[25.4],25.8,25.7,1.0,25.8,24.0,26.0
2023-06-02 22:45:00,25.7,9.94,26.3,25.7,26.1,25.5,25.5,[25.5],26.3,25.7,1.0,26.3,25.0,26.0
2023-06-02 22:50:00,25.7,9.89,26.1,25.7,25.96666666666667,25.5,25.5,[25.5],26.1,25.7,1.0,26.1,25.0,26.0
2023-06-02 22:55:00,25.7,9.87,25.8,25.8,25.8,25.3,25.3,[25.3],25.8,25.8,1.0,25.8,24.0,26.0
2023-06-02 23:00:00,25.7,10.14,26.1,25.5,25.9,25.4,25.4,[25.4],26.1,25.5,1.0,26.1,24.0,26.0
2023-06-02 23:05:00,25.7,9.96,26.5,25.5,26.166666666666668,25.6,25.6,[25.6],26.5,25.5,1.0,26.5,26.0,26.0
2023-06-02 23:10:00,25.7,9.89,25.9,25.9,25.899999999999995,25.3,25.3,[25.3],25.9,25.9,1.0,25.9,23.0,26.0
2023-06-02 23:15:00,25.7,10.05,25.7,25.6,25.666666666666668,25.3,25.3,[25.3],25.7,25.6,1.0,25.7,24.0,26.0
2023-06-02 23:20:00,25.7,9.67,26.1,25.6,25.933333333333337,25.4,25.4,[25.4],26.1,25.6,1.0,26.1,25.0,26.0
2023-06-02 23:25:00,25.7,10.14,26.5,25.9,26.3,25.5,25.5,[25.5],26.5,25.9,1.0,26.5,25.0,26.0
2023-06-02 23:30:00,25.7,9.68,25.9,25.9,25.899999999999995,25.3,25.3,[25.3],25.9,25.9,1.0,25.9,23.0,26.0
2023-06-02 23:35:00,25.7,9.78,25.9,25.6,25.8,25.3,25.3,[25.3],25.9,25.6,1.0,25.9,24.0,26.0
2023-06-02 23:40:00,25.7,10.09,26.5,25.7,26.23333333333333,25.5,25.5,[25.5],26.5,25.7,1.0,26.5,25.0,26.0
2023-06-02 23:45:00,25.7,9.61,25.9,25.8,25.866666666666664,25.4,25.4,[25.4],25.9,25.8,1.0,25.9,24.0,26.0
2023-06-02 23:50:00,25.7,9.66,25.8,25.8,25.8,25.2,25.2,[25.2],25.8,25.8,1.0,25.8,24.0,26.0
2023-06-02 23:55:00,25.7,9.95,26.1,25.5,25.9,25.3,25.3,[25.3],26.1,25.5,1.0,26.1,25.0,26.0
2023-06-03 00:00:00,25.7,9.6,26.6,25.8,26.33333333333333,25.5,25.5,[25.5],26.6,25.8,1.0,26.6,26.0,26.0
2023-06-03 00:05:00,25.7,9.48,25.6,25.6,25.600000000000005,25.2,25.2,[25.2],25.6,25.6,1.0,25.6,23.0,26.0
2023-06-03 00:10:00,25.7,9.45,25.7,25.4,25.6,25.2,25.2,[25.2],25.7,25.4,1.0,25.7,24.0,26.0
2023-06-03 00:15:00,25.7,9.52,26.3,25.6,26.066666666666663,25.3,25.3,[25.3],26.3,25.6,1.0,26.3,25.0,26.0
2023-06-03 00:20:00,,,,,,,,,,,,,,
2023-06-03 00:25:00,25.7,9.56,25.6,25.6,25.600000000000005,25.1,25.1,[25.1],25.6,25.6,1.0,25.6,24.0,26.0
2023-06-03 00:30:00,25.7,9.52,25.9,25.3,25.7,25.2,25.2,[25.2],25.9,25.3,1.0,25.9,25.0,26.0
2023-06-03 00:35:00,25.7,9.54,25.9,25.6,25.8,25.3,25.3,[25.3],25.9,25.6,1.0,25.9,25.0,26.0
2023-06-03 00:40:00,25.7,9.76,26.0,26.0,26.0,25.3,25.3,[25.3],26.0,26.0,1.0,26.0,24.0,26.0
2023-06-03 00:45:00,25.7,9.66,25.7,25.5,25.633333333333336,25.2,25.2,[25.2],25.7,25.5,1.0,25.7,24.0,26.0
2023-06-03 00:50:00,25.7,9.47,26.3,25.5,26.03333333333333,25.3,25.3,[25.3],26.3,25.5,1.0,26.3,25.0,26.0
2023-06-03 00:55:00,25.7,9.51,26.0,26.0,26.0,25.4,25.4,[25.4],26.0,26.0,1.0,26.0,25.0,26.0
2023-06-03 01:00:00,25.7,9.51,25.8,25.8,25.8,25.2,25.2,[25.2],25.8,25.8,1.0,25.8,23.0,26.0
2023-06-03 01:05:00,25.6,9.55,25.9,25.6,25.8,25.2,25.2,[25.2],25.9,25.6,1.0,25.9,25.0,26.0
2023-06-03 01:10:00,25.6,9.51,25.9,25.6,25.8,25.4,25.4,[25.4],25.9,25.6,1.0,25.9,25.0,26.0
2023-06-03 01:15:00,25.7,9.52,26.4,25.8,26.2,25.3,25.3,[25.3],26.4,25.8,1.0,26.4,24.0,26.0
2023-06-03 01:20:00,25.7,9.5,26.2,25.5,25.96666666666667,25.1,25.1,[25.1],26.2,25.5,1.0,26.2,24.0,26.0
2023-06-03 01:25:00,25.6,9.86,26.1,25.5,25.9,25.2,25.2,[25.2],26.1,25.5,1.0,26.1,25.0,26.0
2023-06-03 01:30:00,25.7,9.59,26.6,25.6,26.26666666666667,25.4,25.4,[25.4],26.6,25.6,1.0,26.6,25.0,26.0
2023-06-03 01:35:00,25.7,9.54,25.8,25.6,25.73333333333333,25.2,25.2,[25.2],25.8,25.6,1.0,25.8,24.0,26.0
2023-06-03 01:40:00,25.7,9.87,25.7,25.3,25.566666666666663,25.1,25.1,[25.1],25.7,25.3,1.0,25.7,24.0,26.0
2023-06-03 01:45:00,25.7,9.53,26.1,25.5,25.9,25.2,25.2,[25.2],26.1,25.5,1.0,26.1,25.0,26.0
2023-06-03 01:50:00,25.6,9.62,26.7,25.7,26.366666666666664,25.3,25.3,[25.3],26.7,25.7,1.0,26.7,25.0,26.0
2023-06-03 01:55:00,25.6,9.54,26.7,25.5,26.3,25.1,25.1,[25.1],26.7,25.5,1.0,26.7,24.0,26.0
2023-06-03 02:00:00,25.6,9.49,25.8,25.5,25.7,25.1,25.1,[25.1],25.8,25.5,1.0,25.8,25.0,26.0
2023-06-03 02:05:00,25.6,9.48,26.4,25.4,26.066666666666663,25.2,25.2,[25.2],26.4,25.4,1.0,26.4,25.0,26.0
2023-06-03 02:10:00,25.6,9.49,25.9,25.5,25.766666666666666,25.1,25.1,[25.1],25.9,25.5,1.0,25.9,24.0,26.0
2023-06-03 02:15:00,25.6,9.47,25.4,25.3,25.366666666666664,25.0,25.0,[25.0],25.4,25.3,1.0,25.4,24.0,26.0
2023-06-03 02:20:00,25.6,9.53,25.4,25.4,25.399999999999995,25.1,25.1,[25.1],25.4,25.4,1.0,25.4,25.0,26.0
2023-06-03 02:25:00,25.6,9.44,26.7,25.4,26.266666666666666,25.3,25.3,[25.3],26.7,25.4,1.0,26.7,26.0,26.0
2023-06-03 02:30:00,25.7,9.41,25.8,25.4,25.666666666666668,25.1,25.1,[25.1],25.8,25.4,1.0,25.8,24.0,26.0
2023-06-03 02:35:00,25.7,9.49,25.8,25.4,25.666666666666668,25.0,25.0,[25.0],25.8,25.4,1.0,25.8,24.0,26.0
2023-06-03 02:40:00,25.6,9.42,26.2,25.3,25.9,25.1,25.1,[25.1],26.2,25.3,1.0,26.2,24.0,26.0
2023-06-03 02:45:00,25.6,9.72,26.2,25.4,25.933333333333334,25.3,25.3,[25.3],26.2,25.4,1.0,26.2,25.0,26.0
2023-06-03 02:50:00,25.6,9.46,26.6,25.7,26.3,25.0,25.0,[25.0],26.6,25.7,1.0,26.6,25.0,26.0
2023-06-03 02:55:00,25.6,9.62,25.5,25.5,25.5,24.9,24.9,[24.9],25.5,25.5,1.0,25.5,24.0,26.0
2023-06-03 03:00:00,25.6,9.64,25.9,25.3,25.7,25.1,25.1,[25.1],25.9,25.3,1.0,25.9,24.0,26.0
2023-06-03 03:05:00,25.6,9.45,26.3,25.4,26.0,25.2,25.2,[25.2],26.3,25.4,1.0,26.3,25.0,26.0
2023-06-03 03:10:00,25.6,9.52,26.4,25.7,26.166666666666668,24.9,24.9,[24.9],26.4,25.7,1.0,26.4,25.0,26.0
2023-06-03 03:15:00,25.6,9.58,25.5,25.4,25.46666666666667,24.9,24.9,[24.9],25.5,25.4,1.0,25.5,24.0,26.0
2023-06-03 03:20:00,25.6,9.56,26.3,25.4,26.0,25.1,25.1,[25.1],26.3,25.4,1.0,26.3,25.0,26.0
2023-06-03 03:25:00,25.6,9.42,26.4,25.4,26.066666666666663,25.1,25.1,[25.1],26.4,25.4,1.0,26.4,25.0,26.0
2023-06-03 03:30:00,25.6,9.55,26.4,25.6,26.133333333333336,24.9,24.9,[24.9],26.4,25.6,1.0,26.4,24.0,26.0
2023-06-03 03:35:00,25.6,9.62,25.9,25.3,25.7,25.0,25.0,[25.0],25.9,25.3,1.0,25.9,25.0,26.0
2023-06-03 03:40:00,25.6,9.5,26.5,25.5,26.166666666666668,25.1,25.1,[25.1],26.5,25.5,1.0,26.5,25.0,26.0
2023-06-03 03:45:00,25.5,9.41,26.5,25.5,26.166666666666668,25.1,25.1,[25.1],26.5,25.5,1.0,26.5,24.0,26.0
2023-06-03 03:50:00,25.6,9.38,25.9,25.3,25.7,24.9,24.9,[24.9],25.9,25.3,1.0,25.9,24.0,26.0
2023-06-03 03:55:00,25.6,9.420000000000002,26.0,25.3,25.766666666666666,25.0,25.0,[25.0],26.0,25.3,1.0,26.0,25.0,26.0
2023-06-03 04:00:00,25.6,9.45,26.0,25.7,25.9,25.2,25.2,[25.2],26.0,25.7,1.0,26.0,26.0,26.0
2023-06-03 04:05:00,25.6,9.43,25.7,25.6,25.666666666666668,24.9,24.9,[24.9],25.7,25.6,1.0,25.7,24.0,26.0
2023-06-03 04:10:00,25.5,9.57,25.7,25.3,25.566666666666663,24.9,24.9,[24.9],25.7,25.3,1.0,25.7,24.0,26.0
2023-06-03 04:15:00,25.6,9.43,26.2,25.4,25.933333333333334,25.1,25.1,[25.1],26.2,25.4,1.0,26.2,25.0,26.0
2023-06-03 04:20:00,25.5,9.48,26.2,25.6,26.0,25.2,25.2,[25.2],26.2,25.6,1.0,26.2,25.0,26.0
2023-06-03 04:25:00,25.5,9.5,26.7,25.6,26.33333333333333,24.9,24.9,[24.9],26.7,25.6,1.0,26.7,25.0,26.0
2023-06-03 04:30:00,25.5,9.45,25.9,25.5,25.766666666666666,24.9,24.9,[24.9],25.9,25.5,1.0,25.9,24.0,26.0
2023-06-03 04:35:00,25.5,9.43,26.4,25.5,26.1,25.1,25.1,[25.1],26.4,25.5,1.0,26.4,25.0,26.0
2023-06-03 04:40:00,25.5,9.45,26.4,25.5,26.1,25.1,25.1,[25.1],26.4,25.5,1.0,26.4,25.0,26.0
2023-06-03 04:45:00,25.5,9.41,25.5,25.4,25.46666666666667,24.9,24.9,[24.9],25.5,25.4,1.0,25.5,24.0,26.0
2023-06-03 04:50:00,25.6,9.63,26.0,25.3,25.766666666666666,24.9,24.9,[24.9],26.0,25.3,1.0,26.0,25.0,26.0
2023-06-03 04:55:00,25.6,9.56,26.4,25.5,26.1,25.1,25.1,[25.1],26.4,25.5,1.0,26.4,25.0,26.0
2023-06-03 05:00:00,25.6,9.89,26.0,25.5,25.83333333333333,25.0,25.0,[25.0],26.0,25.5,1.0,26.0,24.0,26.0
2023-06-03 05:05:00,25.5,9.58,26.0,25.3,25.766666666666666,24.8,24.8,[24.8],26.0,25.3,1.0,26.0,24.0,26.0
2023-06-03 05:10:00,25.5,9.46,25.6,25.3,25.5,24.9,24.9,[24.9],25.6,25.3,1.0,25.6,25.0,26.0
2023-06-03 05:15:00,25.5,9.52,26.7,25.3,26.23333333333333,25.1,25.1,[25.1],26.7,25.3,1.0,26.7,25.0,26.0
2023-06-03 05:20:00,25.5,9.55,26.7,25.5,26.3,25.0,25.0,[25.0],26.7,25.5,1.0,26.7,24.0,26.0
2023-06-03 05:25:00,25.5,9.55,25.7,25.3,25.566666666666663,24.8,24.8,[24.8],25.7,25.3,1.0,25.7,24.0,26.0
2023-06-03 05:30:00,25.6,9.45,26.1,25.3,25.83333333333333,24.9,24.9,[24.9],26.1,25.3,1.0,26.1,25.0,26.0
2023-06-03 05:35:00,25.5,9.63,26.1,25.7,25.96666666666667,25.2,25.2,[25.2],26.1,25.7,1.0,26.1,26.0,26.0
2023-06-03 05:40:00,25.5,9.55,25.5,25.4,25.46666666666667,24.8,24.8,[24.8],25.5,25.4,1.0,25.5,23.0,26.0
2023-06-03 05:45:00,25.5,9.93,25.8,25.4,25.666666666666668,24.8,24.8,[24.8],25.8,25.4,1.0,25.8,24.0,26.0
2023-06-03 05:50:00,25.5,9.72,26.2,25.3,25.9,24.9,24.9,[24.9],26.2,25.3,1.0,26.2,25.0,26.0
2023-06-03 05:55:00,25.5,9.65,26.6,25.3,26.166666666666668,25.0,25.0,[25.0],26.6,25.3,1.0,26.6,25.0,26.0
2023-06-03 06:00:00,25.5,9.6,25.8,25.4,25.666666666666668,24.8,24.8,[24.8],25.8,25.4,1.0,25.8,24.0,26.0
2023-06-03 06:05:00,25.5,9.68,26.2,25.3,25.9,24.8,24.8,[24.8],26.2,25.3,1.0,26.2,25.0,26.0
2023-06-03 06:10:00,25.5,9.75,26.6,25.5,26.23333333333333,25.0,25.0,[25.0],26.6,25.5,1.0,26.6,25.0,26.0
2023-06-03 06:15:00,25.5,10.02,26.0,26.0,26.0,25.1,25.1,[25.1],26.0,26.0,1.0,26.0,25.0,26.0
2023-06-03 06:20:00,25.5,9.58,26.0,26.0,26.0,24.9,24.9,[24.9],26.0,26.0,1.0,26.0,24.0,26.0
2023-06-03 06:25:00,25.5,9.86,26.1,25.4,25.866666666666664,24.9,24.9,[24.9],26.1,25.4,1.0,26.1,25.0,26.0
2023-06-03 06:30:00,25.5,9.62,26.7,25.5,26.3,25.1,25.1,[25.1],26.7,25.5,1.0,26.7,25.0,26.0
2023-06-03 06:35:00,25.5,9.6,26.0,26.0,26.0,25.0,25.0,[25.0],26.0,26.0,1.0,26.0,24.0,26.0
2023-06-03 06:40:00,25.5,9.71,25.8,25.4,25.666666666666668,24.8,24.8,[24.8],25.8,25.4,1.0,25.8,24.0,26.0
2023-06-03 06:45:00,25.4,9.77,26.3,25.4,26.0,24.9,24.9,[24.9],26.3,25.4,1.0,26.3,24.0,26.0
2023-06-03 06:50:00,25.5,9.79,26.9,25.7,26.5,25.1,25.1,[25.1],26.9,25.7,1.0,26.9,26.0,26.0
2023-06-03 06:55:00,25.5,9.53,25.7,25.4,25.6,24.8,24.8,[24.8],25.7,25.4,1.0,25.7,23.0,26.0
2023-06-03 07:00:00,25.5,9.54,25.8,25.3,25.633333333333336,24.8,24.8,[24.8],25.8,25.3,1.0,25.8,24.0,26.0
2023-06-03 07:05:00,25.4,9.57,26.3,25.4,26.0,24.9,24.9,[24.9],26.3,25.4,1.0,26.3,25.0,26.0
2023-06-03 07:10:00,25.4,9.87,26.7,25.4,26.266666666666666,25.0,25.0,[25.0],26.7,25.4,1.0,26.7,25.0,26.0
2023-06-03 07:15:00,25.4,9.65,25.5,25.4,25.46666666666667,24.8,24.8,[24.8],25.5,25.4,1.0,25.5,23.0,26.0
2023-06-03 07:20:00,25.5,9.81,25.5,25.4,25.46666666666667,24.8,24.8,[24.8],25.5,25.4,1.0,25.5,25.0,26.0
2023-06-03 07:25:00,25.4,9.67,26.4,25.2,26.0,24.9,24.9,[24.9],26.4,25.2,1.0,26.4,25.0,26.0
2023-06-03 07:30:00,25.5,9.83,26.6,25.7,26.3,25.0,25.0,[25.0],26.6,25.7,1.0,26.6,25.0,26.0
2023-06-03 07:35:00,25.4,9.71,25.6,25.3,25.5,24.7,24.7,[24.7],25.6,25.3,1.0,25.6,25.0,26.0
2023-06-03 07:40:00,25.4,9.77,26.0,25.3,25.766666666666666,24.8,24.8,[24.8],26.0,25.3,1.0,26.0,25.0,26.0
2023-06-03 07:45:00,25.4,10.12,26.4,25.4,26.066666666666663,24.9,24.9,[24.9],26.4,25.4,1.0,26.4,25.0,26.0
2023-06-03 07:50:00,25.5,10.14,26.4,25.6,26.133333333333336,24.9,24.9,[24.9],26.4,25.6,1.0,26.4,25.0,26.0
2023-06-03 07:55:00,25.4,9.83,26.2,25.4,25.933333333333334,24.7,24.7,[24.7],26.2,25.4,1.0,26.2,24.0,26.0
2023-06-03 08:00:00,25.4,9.95,26.1,25.4,25.866666666666664,24.8,24.8,[24.8],26.1,25.4,1.0,26.1,25.0,26.0
2023-06-03 08:05:00,25.4,10.31,26.6,25.5,26.23333333333333,25.0,25.0,[25.0],26.6,25.5,1.0,26.6,25.0,26.0
2023-06-03 08:10:00,25.4,10.06,26.0,26.0,26.0,25.0,25.0,[25.0],26.0,26.0,1.0,26.0,24.0,26.0
2023-06-03 08:15:00,25.4,10.12,25.7,25.4,25.6,24.8,24.8,[24.8],25.7,25.4,1.0,25.7,24.0,26.0
2023-06-03 08:20:00,25.4,10.05,26.2,25.4,25.933333333333334,24.9,24.9,[24.9],26.2,25.4,1.0,26.2,25.0,26.0
2023-06-03 08:25:00,25.4,10.4,26.2,25.4,25.933333333333334,25.0,25.0,[25.0],26.2,25.4,1.0,26.2,26.0,26.0
2023-06-03 08:30:00,25.4,10.06,25.9,25.5,25.766666666666666,24.8,24.8,[24.8],25.9,25.5,1.0,25.9,26.0,26.0
2023-06-03 08:35:00,25.4,9.94,25.7,25.2,25.53333333333333,24.7,24.7,[24.7],25.7,25.2,1.0,25.7,24.0,26.0
2023-06-03 08:40:00,25.4,9.98,26.2,25.2,25.866666666666664,24.8,24.8,[24.8],26.2,25.2,1.0,26.2,24.0,26.0
2023-06-03 08:45:00,25.4,9.8,26.2,25.3,25.9,25.0,25.0,[25.0],26.2,25.3,1.0,26.2,26.0,26.0
2023-06-03 08:50:00,25.4,9.84,26.9,25.5,26.433333333333334,24.7,24.7,[24.7],26.9,25.5,1.0,26.9,23.0,26.0
2023-06-03 08:55:00,25.4,9.9,25.8,25.1,25.566666666666663,24.7,24.7,[24.7],25.8,25.1,1.0,25.8,24.0,26.0
2023-06-03 09:00:00,25.4,9.67,26.4,25.3,26.03333333333333,24.9,24.9,[24.9],26.4,25.3,1.0,26.4,25.0,26.0
2023-06-03 09:05:00,25.4,10.37,26.4,25.6,26.133333333333336,24.9,24.9,[24.9],26.4,25.6,1.0,26.4,25.0,26.0
2023-06-03 09:10:00,25.4,9.99,25.6,25.2,25.46666666666667,24.7,24.7,[24.7],25.6,25.2,1.0,25.6,24.0,26.0
2023-06-03 09:15:00,25.4,10.51,25.6,25.2,25.46666666666667,24.7,24.7,[24.7],25.6,25.2,1.0,25.6,25.0,26.0
2023-06-03 09:20:00,25.4,10.06,26.5,25.4,26.133333333333336,24.9,24.9,[24.9],26.5,25.4,1.0,26.5,25.0,26.0
2023-06-03 09:25:00,25.4,10.21,26.3,25.6,26.066666666666663,24.9,24.9,[24.9],26.3,25.6,1.0,26.3,25.0,26.0
2023-06-03 09:30:00,25.4,10.37,26.9,25.3,26.366666666666664,24.6,24.6,[24.6],26.9,25.3,1.0,26.9,24.0,26.0
2023-06-03 09:35:00,25.4,9.79,26.9,25.3,26.366666666666664,24.7,24.7,[24.7],26.9,25.3,1.0,26.9,25.0,26.0
2023-06-03 09:40:00,25.4,10.27,29.6,26.2,28.46666666666667,25.0,25.0,[25.0],29.6,26.2,1.0,29.6,25.0,26.0
2023-06-03 09:45:00,25.4,9.78,29.0,26.2,28.066666666666663,24.8,24.8,[24.8],29.0,26.2,1.0,29.0,23.0,26.0
2023-06-03 09:50:00,25.4,9.83,29.0,25.7,27.9,24.8,24.8,[24.8],29.0,25.7,1.0,29.0,24.0,26.0
2023-06-03 09:55:00,25.4,10.08,27.3,25.6,26.73333333333333,24.9,24.9,[24.9],27.3,25.6,1.0,27.3,25.0,26.0
2023-06-03 10:00:00,25.4,9.97,27.3,25.6,26.73333333333333,25.0,25.0,[25.0],27.3,25.6,1.0,27.3,25.0,26.0
2023-06-03 10:05:00,25.4,9.98,26.5,25.5,26.166666666666668,24.7,24.7,[24.7],26.5,25.5,1.0,26.5,23.0,26.0
2023-06-03 10:10:00,25.4,9.87,26.9,25.2,26.33333333333333,24.7,24.7,[24.7],26.9,25.2,1.0,26.9,24.0,26.0
2023-06-03 10:15:00,25.4,9.71,27.1,25.5,26.566666666666663,24.8,24.8,[24.8],27.1,25.5,1.0,27.1,25.0,26.0
2023-06-03 10:20:00,25.4,9.78,27.1,25.7,26.633333333333336,24.9,24.9,[24.9],27.1,25.7,1.0,27.1,25.0,26.0
2023-06-03 10:25:00,25.4,9.829999999999998,26.4,25.4,26.066666666666663,24.7,24.7,[24.7],26.4,25.4,1.0,26.4,23.0,26.0
2023-06-03 10:30:00,25.4,9.760000000000002,26.8,25.4,26.33333333333333,24.7,24.7,[24.7],26.8,25.4,1.0,26.8,24.0,26.0
2023-06-03 10:35:00,25.4,9.69,27.3,25.2,26.6,24.9,24.9,[24.9],27.3,25.2,1.0,27.3,25.0,26.0
2023-06-03 10:40:00,25.4,9.84,26.7,25.9,26.433333333333334,25.0,25.0,[25.0],26.7,25.9,1.0,26.7,25.0,26.0
2023-06-03 10:45:00,25.4,9.6,26.5,25.5,26.166666666666668,24.8,24.8,[24.8],26.5,25.5,1.0,26.5,24.0,26.0
2023-06-03 10:50:00,25.4,10.18,26.5,25.5,26.166666666666668,24.8,24.8,[24.8],26.5,25.5,1.0,26.5,25.0,26.0
2023-06-03 10:55:00,25.3,9.89,27.3,25.6,26.73333333333333,24.9,24.9,[24.9],27.3,25.6,1.0,27.3,25.0,26.0
2023-06-03 11:00:00,25.4,9.69,27.3,25.5,26.7,24.9,24.9,[24.9],27.3,25.5,1.0,27.3,24.0,26.0
2023-06-03 11:05:00,25.4,9.57,26.5,25.2,26.066666666666663,24.7,24.7,[24.7],26.5,25.2,1.0,26.5,24.0,26.0
2023-06-03 11:10:00,25.4,9.85,26.5,25.2,26.066666666666663,24.8,24.8,[24.8],26.5,25.2,1.0,26.5,25.0,26.0
2023-06-03 11:15:00,25.4,9.84,27.5,25.5,26.83333333333333,24.9,24.9,[24.9],27.5,25.5,1.0,27.5,25.0,26.0
2023-06-03 11:20:00,25.4,9.87,26.7,25.5,26.3,24.8,24.8,[24.8],26.7,25.5,1.0,26.7,24.0,26.0
2023-06-03 11:25:00,25.4,9.94,26.4,25.5,26.1,24.6,24.6,[24.6],26.4,25.5,1.0,26.4,24.0,26.0
2023-06-03 11:30:00,25.4,10.36,26.4,25.4,26.066666666666663,24.7,24.7,[24.7],26.4,25.4,1.0,26.4,25.0,26.0
2023-06-03 11:35:00,25.4,10.12,27.2,25.7,26.7,25.0,25.0,[25.0],27.2,25.7,1.0,27.2,25.0,26.0
2023-06-03 11:40:00,25.4,9.96,26.3,25.8,26.133333333333336,24.8,24.8,[24.8],26.3,25.8,1.0,26.3,24.0,26.0
2023-06-03 11:45:00,25.4,10.05,26.7,25.3,26.23333333333333,24.7,24.7,[24.7],26.7,25.3,1.0,26.7,24.0,26.0
2023-06-03 11:50:00,25.5,9.99,27.3,25.5,26.7,24.9,24.9,[24.9],27.3,25.5,1.0,27.3,25.0,26.0
2023-06-03 11:55:00,25.4,9.92,27.2,25.5,26.633333333333336,25.0,25.0,[25.0],27.2,25.5,1.0,27.2,25.0,26.0
2023-06-03 12:00:00,25.4,10.12,26.3,25.6,26.066666666666663,24.8,24.8,[24.8],26.3,25.6,1.0,26.3,24.0,26.0
2023-06-03 12:05:00,25.5,10.21,26.3,25.6,26.066666666666663,24.8,24.8,[24.8],26.3,25.6,1.0,26.3,24.0,26.0
2023-06-03 12:10:00,25.5,9.93,27.2,25.6,26.666666666666668,24.9,24.9,[24.9],27.2,25.6,1.0,27.2,25.0,26.0
2023-06-03 12:15:00,25.5,10.38,26.3,26.0,26.2,25.0,25.0,[25.0],26.3,26.0,1.0,26.3,25.0,26.0
2023-06-03 12:20:00,25.4,10.13,26.4,25.4,26.066666666666663,24.8,24.8,[24.8],26.4,25.4,1.0,26.4,24.0,26.0
2023-06-03 12:25:00,25.5,10.29,26.9,25.5,26.433333333333334,24.8,24.8,[24.8],26.9,25.5,1.0,26.9,25.0,26.0
2023-06-03 12:30:00,25.5,9.97,27.5,25.8,26.933333333333334,25.0,25.0,[25.0],27.5,25.8,1.0,27.5,26.0,26.0
2023-06-03 12:35:00,25.4,10.08,26.5,25.5,26.166666666666668,24.7,24.7,[24.7],26.5,25.5,1.0,26.5,23.0,26.0
2023-06-03 12:40:00,25.5,9.920000000000002,27.5,25.5,26.83333333333333,24.7,24.7,[24.7],27.5,25.5,1.0,27.5,24.0,26.0
2023-06-03 12:45:00,25.5,10.04,27.0,25.5,26.5,24.9,24.9,[24.9],27.0,25.5,1.0,27.0,25.0,26.0
2023-06-03 12:50:00,25.5,10.1,27.4,25.7,26.83333333333333,25.0,25.0,[25.0],27.4,25.7,1.0,27.4,25.0,26.0
2023-06-03 12:55:00,25.5,10.18,26.1,25.8,26.0,24.9,24.9,[24.9],26.1,25.8,1.0,26.1,23.0,26.0
2023-06-03 13:00:00,25.5,9.96,26.6,25.5,26.23333333333333,24.8,24.8,[24.8],26.6,25.5,1.0,26.6,23.0,26.0
2023-06-03 13:05:00,25.5,9.95,27.0,25.6,26.53333333333333,25.0,25.0,[25.0],27.0,25.6,1.0,27.0,25.0,26.0
2023-06-03 13:10:00,25.5,10.16,26.6,26.1,26.433333333333337,25.0,25.0,[25.0],26.6,26.1,1.0,26.6,25.0,26.0
2023-06-03 13:15:00,25.5,10.11,26.6,25.7,26.3,24.8,24.8,[24.8],26.6,25.7,1.0,26.6,24.0,26.0
2023-06-03 13:20:00,25.5,10.1,26.4,25.4,26.066666666666663,24.8,24.8,[24.8],26.4,25.4,1.0,26.4,25.0,26.0
2023-06-03 13:25:00,25.5,10.16,27.2,25.6,26.666666666666668,25.0,25.0,[25.0],27.2,25.6,1.0,27.2,25.0,26.0
2023-06-03 13:30:00,25.5,10.12,27.2,25.6,26.666666666666668,24.9,24.9,[24.9],27.2,25.6,1.0,27.2,24.0,26.0
2023-06-03 13:35:00,25.5,10.5,26.2,26.1,26.166666666666668,24.8,24.8,[24.8],26.2,26.1,1.0,26.2,24.0,26.0
2023-06-03 13:40:00,25.5,10.23,26.9,25.6,26.46666666666667,24.9,24.9,[24.9],26.9,25.6,1.0,26.9,25.0,26.0
2023-06-03 13:45:00,25.6,9.75,27.4,25.8,26.866666666666664,25.1,25.1,[25.1],27.4,25.8,1.0,27.4,26.0,26.0
2023-06-03 13:50:00,25.5,9.76,25.9,25.8,25.866666666666664,24.9,24.9,[24.9],25.9,25.8,1.0,25.9,25.0,26.0
2023-06-03 13:55:00,25.6,9.63,26.7,25.9,26.433333333333334,24.9,24.9,[24.9],26.7,25.9,1.0,26.7,24.0,26.0
2023-06-03 14:00:00,25.6,9.9,26.7,25.5,26.3,25.0,25.0,[25.0],26.7,25.5,1.0,26.7,25.0,26.0
2023-06-03 14:05:00,25.6,9.92,27.2,25.7,26.7,25.0,25.0,[25.0],27.2,25.7,1.0,27.2,25.0,26.0
2023-06-03 14:10:00,25.6,9.94,26.5,25.4,26.133333333333336,24.7,24.7,[24.7],26.5,25.4,1.0,26.5,24.0,26.0
2023-06-03 14:15:00,25.6,10.06,26.9,25.4,26.399999999999995,24.9,24.9,[24.9],26.9,25.4,1.0,26.9,25.0,26.0
2023-06-03 14:20:00,25.6,9.89,27.4,25.7,26.83333333333333,25.0,25.0,[25.0],27.4,25.7,1.0,27.4,25.0,26.0
2023-06-03 14:25:00,25.6,9.93,26.9,25.6,26.46666666666667,24.9,24.9,[24.9],26.9,25.6,1.0,26.9,24.0,26.0
2023-06-03 14:30:00,25.6,9.76,26.7,25.4,26.266666666666666,24.8,24.8,[24.8],26.7,25.4,1.0,26.7,24.0,26.0
